gene	p
RP11-383F6.1	0.2904
RNA5SP171	0.465241603735493
RP11-897M7.1	0.579225316921256
HSPD1P16	0.2903
MYCT1	0.579173346232725
RP11-430B1.2	0.66128703411276
PSMC1P11	0.465009734509736
DYX1C1	0.889074561947062
DYX1C1-CCPG1	0.921084508337298
RP11-178D12.2	0.464865815679957
RN7SKP85	0.464821840481968
MAP1LC3B	0.723392006908104
RP11-178L8.3	0.464813844991425
PPIAP6	0.464805849500882
RTN3	0.464713901359633
OR51J1	0.57865763709268
AC003006.1	0.4646339464542
MIR5704	0.2899
ARMC12	0.578521713753443
RP3-510O8.4	0.578521713753443
NLRP6	0.464534002822408
RPL21P121	0.578485734045998
RPL7AP65	0.578485734045998
TOP3A	0.723088178267457
FCF1P6	0.2898
HMGB1P45	0.2898
LEFTY1	0.66056743996386
MTHFD2	0.46446604115279
RP11-287D1.3	0.867574687876038
SLC4A5	0.841821212835961
POMK	0.2898
RP11-346C16.6	0.464434059190617
GRM7-AS1	0.906252873379414
RP11-117N2.2	0.464354104285183
EPYC	0.2897
MIR4803	0.578125936971548
PRDM13	0.464150219276328
LHX3	0.464134228295242
QSOX2	0.464134228295242
DCST1	0.5780339888303
C16ORF47	0.771412923111365
RP5-884G6.2	0.2895
SLC35A3	0.660123690238705
CLDN19	0.2895
HABP4	0.46403428466345
AC067718.1	0.577902063236335
FOSB	0.65996777817311
RP11-168K11.3	0.659915807484579
TMIGD2	0.57760223234096
RP11-789C1.2	0.2893
SAMD7	0.659743904437897
AL589675.1	0.463658496607913
RP11-279N8.1	0.659675942768279
PTGES3P5	0.2892
AC013404.1	0.463454611599058
RP11-757C15.4	0.463378654438896
MRPL3	0.577178471342163
SNORA58	0.659332136674915
RP3-495O10.1	0.866671197444641
RNA5SP24	0.577162480361076
XPO6	0.577110509672545
TTC29	0.94250842524816
RP11-342C20.2	0.659148240392419
AC015987.1	0.659060289996442
AC015987.2	0.659060289996442
LUZP6	0.659060289996442
MTPN	0.770373509340732
FTSJ2	0.658996326072095
NUDT1	0.658996326072095
SNX8	0.887731319535782
VPS33B	0.658980335091009
RP11-632F7.1	0.463022855109718
SMTNL2	0.658928364402477
UBE2L2	0.576774699069725
RP11-90B22.1	0.2886
RP11-111I12.1	0.866191468012041
RP11-324F11.1	0.576654766711575
TEKT3	0.770041696483184
HRC	0.576562818570326
RP11-77I22.4	0.721125285339069
RP11-382N13.2	0.576422897485818
RP11-382N13.6	0.462611087346736
TUSC7	0.721013348471462
TRAF3IP1	0.808683902279115
RP11-417B4.2	0.2883
RP11-79P5.5	0.46252313695076
GCNT3	0.720901411603855
MIR32	0.576298967382396
RP11-128I7.1	0.57618703051479
AC093326.1	0.2881
RPL7L1P13	0.462267281253373
AGBL3	0.80840805785537
PIF1	0.2881
YWHAE	0.839774367256867
HMGB1P10	0.720557605510492
MIR548J	0.658052858187982
HMGB1P4	0.65800088749945
AL121584.1	0.5758752063836
RP11-388K2.1	0.769350086551185
PLK4	0.2879
RNU6-583P	0.2879
CTC-459F4.8	0.461999432320171
KRT6B	0.461907484178923
OR5AM1P	0.461895490943108
C2CD5	0.657777013764237
RP11-532M24.1	0.575647334903115
BIRC8	0.461863508980935
RP11-368J22.2	0.65771304983989
RP11-713C19.2	0.2877
AC012462.2	0.807992292347116
KATNB1	0.720113855785337
GAS6	0.769014275948365
GAS6-AS1	0.720109858040065
RNA5SP263	0.461699601424796
PPP1R2	0.461691605934253
RP11-281O15.4	0.72004989186099
ZNF454	0.657517160321579
MRVI1	0.977704574619914
MIR5188	0.2875
UBC	0.2875
APOM	0.83923067389992
RP11-887P2.5	0.575103641546168
YIF1A	0.6571613609924
MIR4287	0.71966610831491
CD300LF	0.657093399322782
NAPG	0.461255851699641
BOLA3	0.657045426379522
MGC10955	0.461239860718555
AC005375.1	0.719550173702032
URB2	0.574783821924435
RP11-466G12.2	0.656857532351754
RP11-281P23.1	0.656829548134852
RP11-91I11.1	0.574587932406123
WDR62	0.719274329278287
TMEM95	0.57446000455743
KIF3C	0.719166390155952
RP11-2K6.2	0.656509728513119
CTB-20D2.1	0.287
ASPHD1	0.574280106020205
SEZ6L2	0.574280106020205
RP11-754B17.1	0.656341823211709
TMEM80	0.460540255296013
CCDC30	0.838471102298304
PPIH	0.656329829975894
PTAR1	0.80692089661431
RP11-496N12.6	0.718818586317317
GVINP1	0.963920348923207
RP11-410K21.2	0.656169920165027
ANKRD46	0.76770701324453
KB-1615E4.2	0.71873063592134
CTD-2006C1.6	0.573968281889015
HNRNPA1P10	0.2867
ZNF833P	0.656093963004865
RP11-114M1.1	0.460276404108083
HMGB3P20	0.46026840861754
FAM222A	0.718622696799005
FAM222A-AS1	0.656022003589975
TMEM215	0.460192451457378
RP5-1077H22.2	0.655946046429814
AC007740.1	0.573804374332876
IL1R2	0.864248563810011
RP3-453P22.2	0.573720421682171
AC012370.2	0.460056528118141
FAM206BP	0.460024546155968
LRRC63	0.903594372773756
NDUFA4P2	0.573560511871305
DHDDS	0.459944591250535
RP3-476K8.3	0.2864
RP3-476K8.4	0.2864
RP11-158L12.5	0.45993259801472
NKX2-4	0.459912609288361
XRN2	0.885724451409405
OR5H3P	0.2863
SLC25A6P4	0.573364622352993
AC010327.1	0.459696731043691
AC010327.2	0.459696731043691
TMEM86B	0.459696731043691
NFXL1	0.655438332780312
NDUFAF2	0.837771496875762
RP11-806L2.2	0.655354380129607
RP11-806L2.5	0.655354380129607
AC002984.2	0.2862
RN7SL287P	0.2862
IL13	0.655274425224174
AC097532.2	0.2861
SH3BGRL2	0.963584538320387
CNGA4	0.655162488356567
GJA3	0.837515641178375
RP11-132N15.1	0.572960850080555
RP11-132N15.2	0.572960850080555
MDFIC	0.885236726486262
LRG_472	0.717611267245274
XPC	0.717611267245274
AC108059.2	0.2859
ZDHHC7	0.805701584306451
AC009234.1	0.459101066998213
RABIF	0.572653023694636
RP11-480I12.7	0.572653023694636
RP11-480I12.9	0.572653023694636
GJA9	0.766487700936672
MYCBP	0.766487700936672
RP5-864K19.4	0.902906760587029
RRAGC	0.654782702555759
HID1	0.654718738631412
RPL7P46	0.572577066534474
SNX4	0.83711986439648
CYP2AC1P	0.71719550173702
AC016821.1	0.458841213555555
AC113608.1	0.717143531048489
RNU6-1125P	0.654482871660384
EFTUD1P1	0.717115546831587
RN7SL384P	0.717107551341044
AC069278.4	0.654314966358974
ZNF285B	0.654314966358974
DHX9	0.572173294262036
VN1R2	0.57208534386606
ZNF677	0.765948005324997
ATXN3	0.716815715936212
RP11-529H20.5	0.45854138266018
RP11-529H20.6	0.45854138266018
RN7SL568P	0.458425448047301
MIOS	0.716631819653715
RP5-1007H16.1	0.716631819653715
RP11-100L22.1	0.571861470130846
FRY-AS1	0.2853
LINC00238	0.2853
LINC01151	0.836464234171927
CTC-347C20.1	0.765552228543102
SNRPE	0.571657585121991
AC120120.1	0.458161596859371
ITGAL	0.862493553635749
MIR4518	0.458137610387741
RP11-297C4.1	0.458137610387741
RN7SKP8	0.45810962617084
KCNA4	0.716256031598179
AC005224.2	0.716240040617092
RP11-428G5.2	0.2851
RP11-428G5.7	0.457929727633615
RP11-569G13.2	0.457921732143071
FIG4	0.901971288193459
LRG_241	0.901971288193459
CD5	0.653379493965404
CFH	0.901851355835309
LRG_47	0.901851355835309
WFS1	0.65327555258834
AC005477.1	0.571189848925206
ZNF777	0.653223581899808
TNFRSF10C	0.715832270599382
ABCA5	0.804170447867403
RP11-579E24.2	0.45755793732335
RP11-356K23.1	0.6530836608153
SMKR1	0.570985963916351
RP11-945F5.1	0.570953981954178
MRPS21P6	0.570945986463635
AC016970.1	0.457410020748298
AC009041.2	0.570846042831843
RP11-161M6.2	0.570846042831843
RP11-161M6.3	0.71556442166618
SOX8	0.764700708800237
MRPS11P1	0.570830051850756
ETHE1	0.652875778061173
RP11-804A23.1	0.570710119492606
RP11-804A23.2	0.570710119492606
CCDC77	0.457194142503628
TRAV8-2	0.570578193898641
TRAV8-3	0.457170156031998
RP11-93H12.3	0.2845
RP11-134E15.2	0.457090201126565
CTD-2525I3.6	0.835312883533687
ZNF610	0.803590774803011
LRG_410	0.939494125313323
MYPN	0.939494125313323
KB-1083B1.1	0.652491994515094
DR1	0.2844
RBM7	0.456966271023143
RP11-212D19.4	0.715088689978852
AC000123.4	0.652360068921128
AL035697.1	0.570182417116746
MIR3147	0.570146437409301
CYCSP30	0.456746395033201
RP11-248E9.1	0.456746395033201
RP11-248E9.4	0.2842
NTPCR	0.714884804969997
RP11-397P13.6	0.652184168129175
ZC3H11A	0.861310221035336
RP11-336K24.12	0.2841
RN7SL681P	0.569990525343706
EI24P4	0.2841
FAM87A	0.569982529853163
PIDD	0.2841
RPLP2	0.2841
SNORA52	0.2841
RALA	0.901059802271519
KLRG1	0.763881171019545
RP11-259O18.4	0.714704906432772
GYS1	0.651984280865592
RUVBL2	0.569886583966643
SLC11A1	0.76374924542558
TTK	0.569666707976701
RP11-874J12.4	0.5696387237598
SGTB	0.714465041716472
TRAPPC13	0.569626730523984
RP11-128L5.1	0.569594748561811
MIR4685	0.569562766599638
RP5-862K6.4	0.569530784637464
RP11-130C19.1	0.651568515357339
SPOP	0.860950423960886
CTD-2034I4.1	0.939090353040885
CTD-2034I4.2	0.763477398747107
AL022344.2	0.456050787355931
RP11-88H9.2	0.651496555942448
CTD-2357A8.3	0.763369459624772
FXYD5	0.651360632603212
MAP1LC3P	0.569234951487361
RNU6-325P	0.65133264838631
TBC1D15	0.802615324956724
RNU7-103P	0.651232704754518
RP5-1154L15.1	0.651232704754518
GAPDHP50	0.455794931658545
RN7SKP136	0.569055052950136
RP11-138H8.2	0.2834
UACA	0.713773431784473
RN7SKP210	0.455595044394961
UQCRFS1P1	0.455595044394961
RNF169	0.568755222054761
XRRA1	0.568755222054761
MAPKAPK2	0.650816939246265
RP4-761I2.5	0.455367172914476
NHP2P2	0.2831
CTD-2623N2.11	0.2831
PIN1	0.2831
BTF3P7	0.568491370866831
RN7SL817P	0.45520726310361
TMEM247	0.762653863221143
RP11-1167A19.2	0.455191272122523
ISOC2	0.568387429489768
IQUB	0.713281709116059
AC093311.1	0.650485126388717
MTND5P12	0.568343454291779
MTND6P3	0.650485126388717
RP11-461G12.2	0.650485126388717
PIWIL3	0.900088350170504
RP11-333J10.3	0.2828
BTF3P2	0.454887443481876
RP11-1E3.1	0.881830647514802
NPAS4	0.568055616632219
RP11-867G23.10	0.454839470538616
C9ORF3	0.967350414366297
GOLIM4	0.801364030686693
AC079779.6	0.761934269072243
RP11-597D13.8	0.2826
RP11-597D13.9	0.454547635133785
LPCAT2	0.712586101438789
RP11-212I21.4	0.567715808284128
MIR3681	0.649809507437805
RP11-90K6.1	0.649757536749273
RP11-375N15.1	0.567619862397608
KCNG3	0.649693572824927
RP3-405J10.3	0.64962960890058
CTB-131B5.5	0.567435966115111
CYSTM1	0.801088186262948
RPL3P3	0.454247804238409
SNOR442	0.712262284071783
RN7SKP47	0.454227815512051
CTD-2165H16.4	0.567375999936036
EEF1A1P13	0.712238297600154
AC062021.1	0.567364006700221
AC018878.3	0.454095889918086
RP11-551L14.1	0.649301793788303
RP11-28F1.2	0.649277807316673
RN7SL40P	0.454023930503196
RP11-625H11.2	0.567068173550118
C20ORF62	0.453896002654503
DNMBP-AS1	0.2821
RP4-616B8.4	0.2821
RP1-84O15.2	0.914560188053938
RP11-278H7.1	0.938038946034437
RPL7L1P12	0.2819
RP11-895M11.3	0.648906017006408
HMGN2P11	0.2818
RP5-839B4.8	0.800492522217469
NKX2-1	0.453568187542226
RP11-1149O23.3	0.566664401277679
RP11-1149O23.4	0.566664401277679
AC074212.3	0.2818
CTNNBL1	0.880907168357047
CUL2	0.92703715104681
RP11-65J21.4	0.566604435098604
CTD-3064M3.3	0.566564457645888
GPR20	0.566564457645888
AADAT	0.648630172582663
RP11-286B14.2	0.566544468919529
LINC00609	0.566528477938443
RNU7-109P	0.711322813932942
RP11-661A12.12	0.453368300278643
ZNF623	0.711322813932942
AC008073.7	0.2816
AC013442.1	0.45328834537321
ZNF66	0.2816
RP11-239H6.2	0.880615332952215
ADSL	0.566232644788339
SGSM3	0.453160417524516
IGBP1P1	0.453144426543429
RP11-85K15.2	0.648306355215658
AL390071.1	0.2815
RP11-711C17.1	0.453132433307615
RNY4P5	0.453116442326528
MIR648	0.2815
XXBAC-B476C20.14	0.2815
RP11-483L5.1	0.8319387865244
IKBIP	0.566040753015299
MAGOH	0.648122458933162
L3MBTL1	0.799856880719274
RP1-138B7.5	0.648114463442618
SGK2	0.648114463442618
CYP4Z2P	0.452960530260933
SLC35F5	0.799736948361124
CCDC24	0.565844863496988
CTD-2325K12.1	0.452812613685881
RP11-483E7.1	0.710703163415833
MLEC	0.452720665544633
RP11-173P15.3	0.2812
FAM211A	0.799533063352269
FAM211A-AS1	0.710611215274585
RP11-138I1.3	0.2812
KB-173C10.2	0.760011353596572
KIF25-AS1	0.647790646075613
RP3-470B24.5	0.647790646075613
AC092289.1	0.2812
RN7SL660P	0.71057523556714
AC093484.4	0.452652703875014
RP11-138I1.2	0.452652703875014
TRPV2	0.565672960450306
PSMC2	0.452584742205396
SLC26A5	0.88009962381217
MRGBP	0.647646727245833
ZNF146	0.710463298699533
ZNF565	0.759883425747878
MAPT-AS1	0.831351117969465
SPPL2C	0.710399334775187
RP11-256L6.4	0.64744683998225
RP11-567M16.5	0.647306918897742
RP11-1029J19.4	0.2808
PEG3	0.710127488096713
ZIM2	0.857752227743553
RP11-864I4.3	0.2808
RP11-864I4.4	0.2808
FAM76B	0.647226963992308
AC006942.4	0.2807
LRG_368	0.565085291895371
MED25	0.565085291895371
RP11-19J5.1	0.452121003753883
CYCSP39	0.71002354671965
RP11-394D2.1	0.565021327971024
LIMA1	0.75943168053218
RP3-405J10.2	0.2806
RP3-405J10.4	0.2806
RP11-384P14.1	0.452033053357906
FAM13A-AS1	0.647059058690898
NAP1L5	0.2806
RP11-345F18.1	0.451953098452473
AC104654.2	0.647023078983453
C2ORF91	0.709851643672968
AC093673.5	0.451929111980843
FAM131B	0.709827657201338
RP11-563K23.1	0.647003090257095
ZYX	0.709827657201338
CACNA1H	0.646939126332748
GCSAML-AS1	0.451869145801768
OR2C3	0.564813445216898
RNU6-1218P	0.2805
RP11-383H17.4	0.451829168349051
NXT1P1	0.451761206679433
RP11-768B22.2	0.451637276576011
RP11-116O18.1	0.758923966882678
RNU6-1257P	0.451561319415849
RP11-264C15.2	0.75887999168469
RP11-506K6.4	0.709419887183628
MRS2	0.798377714968758
OR51F5P	0.451497355491503
IRX2	0.564425663925546
RP11-129I19.2	0.564425663925546
AC008731.1	0.2803
AP2A2	0.798333739770769
MUC6	0.83040365234008
RP4-782G3.1	0.564281745095766
VPS26BP1	0.2802
MTHFSD	0.798157838978816
KCNF1	0.564209785680876
TOP2B	0.798125857016643
HMGA1P7	0.2801
DCAF8	0.451261488520474
PEX19	0.2801
LRRCC1	0.451241499794116
CCNE1	0.564129830775443
ARHGAP22-IT1	0.451169540379226
AATF	0.646135579533143
CTC-268N12.2	0.451145553907596
CTC-268N12.3	0.451145553907596
MIR2909	0.451145553907596
RP11-448P19.1	0.646095602080427
RPS10	0.28
RPS10-NUDT3	0.708864200590867
RP1-278E11.3	0.451037614785261
RNA5SP50	0.563897961549686
RP11-193H5.2	0.451005632823088
KCNQ1-AS1	0.450985644096729
RP5-998H6.2	0.450945666644013
TEX33	0.75816039753579
TST	0.563766035955721
MGAT4B	0.2798
SQSTM1	0.758060453903998
KRTAP17-1	0.450817738795319
TBC1D3P7	0.2798
RNA5SP453	0.563638108107028
RP11-335O4.3	0.563614121635398
RP11-372K20.1	0.450737783889886
NOG	0.450729788399343
RNU7-70P	0.450725790654071
RP11-166N17.3	0.563570146437409
FARSBP1	0.2797
AC090286.4	0.64550393578022
FAM83G	0.64550393578022
SLC5A10	0.797498211008991
AC090018.1	0.450601860550649
AC091633.2	0.450601860550649
AC091633.3	0.563430225352901
APOD	0.2796
BMP8B	0.450585869569563
RP1-118J21.24	0.2796
RP1-118J21.25	0.2796
RNU6-164P	0.563314290740023
AC002383.2	0.708220563602128
OTOP2	0.563198356127144
OTOP3	0.757640690650473
RP11-460I13.6	0.2794
PF4V1	0.450322018381633
CAAP1	0.563122398966983
CTA-250D10.19	0.450302029655274
PKM	0.450214079259298
RARRES1	0.645068181545608
RP11-379F4.4	0.797182389132529
UBXN10	0.562998468863561
UBXN10-AS1	0.562998468863561
MIR4779	0.450154113080223
RP11-301O19.1	0.450154113080223
PIH1	0.797118425208183
OR1E3	0.562854550033781
C18ORF56	0.797014483831119
PXDN	0.965703343314371
RP11-6C14.1	0.644764352904962
OR6E1P	0.449942232580824
AC125421.1	0.2792
RNA5SP367	0.644552472405563
RNU5E-5P	0.562530732666776
RGS19	0.449750340807784
AC006988.1	0.449730352081426
EEF1A1P28	0.449730352081426
KRT75	0.796682670973571
HIN1L	0.562450777761343
LRG_193	0.707321070916003
PLEKHG6	0.828800556486142
RN7SL391P	0.644428542302142
TNFRSF1A	0.707321070916003
RNA5SP306	0.449626410704363
CTNNBIP1	0.562310856676834
AC092048.1	0.562294865695748
LYZL4	0.64432859867035
COX17	0.756785173162337
OR1B1	0.855357578325824
RP11-64P14.7	0.944863097213172
C3ORF67	0.828576682750928
RP11-147N17.1	0.644128711406767
RPL24P7	0.449302593337358
DERL2	0.64406474748242
MIS12	0.64406474748242
NEDD4	0.974614317524916
RN7SL704P	0.449158674507578
RP1-5O6.5	0.449158674507578
AC018643.4	0.561855113715864
PREPL	0.643816887275577
SEMA4A	0.706709415889438
OR1E1	0.561719190376628
OR1R1P	0.449006760187254
MYL3	0.448950791753451
RP11-587H10.2	0.944687196421218
AC067735.1	0.2783
RP11-396F22.1	0.2783
RNA5SP135	0.561479325660328
RNU6-652P	0.2783
CCDC87	0.2782
CCS	0.2782
RP11-167P20.1	0.706273661654827
FGF6	0.755885680476211
SIGLEC31P	0.448606985660088
CTD-2138O14.1	0.448598990169544
HNRNPRP2	0.561051566916259
PHYHIP	0.448375116434331
RP11-109E24.1	0.278
OGN	0.278
KIF9-AS1	0.2779
RP5-951N9.1	0.705821916439128
OR10C1	0.642833441938746
GPM6BP3	0.755477910458501
NBPF21P	0.642777473504943
TTYH1	0.642753487033313
RP11-53L24.1	0.560651792389093
RP1-151F17.1	0.642685525363695
RP1-151F17.2	0.448043303576783
AC012065.5	0.447967346416621
RP5-1173A5.1	0.2777
ZNF195	0.705590047213372
CPT1B	0.854378130734266
RP11-407N17.6	0.642509624571742
RP11-315O8.1	0.447855409549014
AC006452.1	0.447847414058471
LINC00959	0.642437665156852
RP11-62H7.2	0.642413678685221
KRT8P11	0.560291995314643
AL590235.1	0.560248020116654
DOK7	0.75501816975226
LRPAP1	0.70529821180854
RP11-529E10.6	0.560248020116654
FUBP1	0.2775
PRKAG2-AS1	0.70527422533691
RP11-554E23.2	0.705270227591638
RP11-554E23.3	0.560192051682851
ABHD17C	0.754974194554271
RPSAP6	0.2775
RP11-715G15.1	0.2775
RP11-527N22.2	0.2774
C2ORF82	0.560068121579429
RBM27	0.827153485434215
BPIFB4	0.827133496707857
RP11-58H15.1	0.2773
RP11-703I16.1	0.559956184711823
RP11-703I16.3	0.2773
RPL21P12	0.559832254608401
RNA5SP36	0.559788279410413
LIN52	0.754602404244006
PPM1B	0.70484246884757
RP11-391L3.5	0.447143810890658
OR2AJ1	0.2771
OR2T8	0.2771
RP11-706F1.2	0.641746055224853
PPP2R3A	0.923543121679373
RP11-317O24.3	0.277
RP11-464C19.3	0.277
TAL2	0.559576398911014
CTD-2247C11.4	0.277
RP11-17G11.1	0.559560407929927
RP11-248E9.5	0.447015883041964
CCL25	0.754402516980423
FBN3	0.952162980079235
MRPL35P1	0.559484450769766
RNF182	0.704634586093443
RAB4A	0.446931930391259
SPHAR	0.446931930391259
MIR4476	0.794316005772744
IGFBP6	0.446875961957456
SOAT2	0.446875961957456
RP11-133K1.1	0.446855973231098
CEACAMP4	0.641438228838935
TMEM225	0.446819993523653
ITGA2B	0.2768
RP11-335E6.3	0.641350278442958
OR5M10	0.2768
RP3-428L16.2	0.559164631148032
RBCK1	0.853506622265042
PRSS3	0.2766
RP11-133O22.6	0.446544149099908
TRBV29OR9-2	0.2766
RP11-597K23.2	0.70417084764193
AC090696.2	0.558984732610807
AC020636.1	0.704150858915572
MGAT3	0.793928224481393
RNU7-66P	0.558868797997929
AL132671.1	0.446360252817411
DCBLD1	0.964743884449171
RNU6-253P	0.704022931066878
RP1-92C8.3	0.446360252817411
ZFP57	0.793804294377971
TRBV6-1	0.2765
RP11-385M4.3	0.446292291147793
AL021917.1	0.640710639199491
RNU6-1259P	0.558648922007988
CTC-429C10.2	0.446172358789643
ZNF649	0.558628933281629
AC016696.1	0.703791061841122
RP11-497G19.1	0.703719102426232
RP11-497G19.2	0.703719102426232
LINC01015	0.446076412903123
RNU1-75P	0.2763
AC090841.1	0.64053873615281
CALM3	0.558453032489676
CTB-12A17.3	0.558453032489676
RP11-326I11.3	0.558389068565329
RP11-371M22.1	0.640358837615585
ACTR5	0.640306866927053
RN7SKP173	0.558217165518647
PIGHP1	0.2761
GTSF1	0.640266889474336
RP11-65J3.2	0.64022691202162
RP11-65J3.3	0.64022691202162
CSF2	0.558117221886856
RP11-661C8.2	0.558057255707781
CTD-2090I13.1	0.640086990937111
CTD-2090I13.3	0.558005285019249
KRT8P37	0.752999308390068
AC003080.4	0.445472753367101
AMPD3	0.983237454075901
AC018495.3	0.557845375208383
RASGRP4	0.703059474456407
WDR52-AS1	0.557829384227296
ARL14EP	0.445400793952211
AC079603.1	0.557713449614417
HSPE1P24	0.2758
RP11-317B7.3	0.557669474416429
MANSC4	0.63962725023087
AL162151.4	0.557513562350834
SDR39U1	0.752563554155456
MIR4735	0.445104960802108
PRRC1	0.639523308853806
RP11-478L17.1	0.2757
DUOX2	0.444941053245969
RN7SL613P	0.444881087066894
RP4-630C24.3	0.63926745315642
CLEC4A	0.557165758512199
OR2S2	0.639215482467888
PGAM1P2	0.639215482467888
KRT125P	0.792265162448379
RP11-745C15.2	0.824842788667192
COL11A2P1	0.792129239109142
RP11-63A11.1	0.951123566308602
RNU6-1172P	0.2754
RPSAP42	0.2754
AQP8	0.556833945654651
RP11-430C7.4	0.751891932949816
AC007435.1	0.444481312539728
RNU6-1290P	0.444481312539728
RNU6-763P	0.2753
RP11-6C10.1	0.444481312539728
AGT	0.792009306750992
PLAGL1	0.973383011981243
ZC2HC1B	0.824590930715077
GPATCH8	0.556702020060686
RPL21P13	0.556658044862697
RP11-386M24.1	0.556630060645796
RP11-386M24.4	0.751664061469331
C4ORF45	0.791805421742137
AC079210.1	0.638639807148768
FAM20A	0.824375052470407
PRKAR1A	0.701752211752572
HMGN2P7	0.2752
RP11-166P13.4	0.701696243318768
MDC1	0.444265434295058
MDC1-AS1	0.2752
TUBB	0.444265434295058
XXBAC-BPG252P9.9	0.444265434295058
Z95152.1	0.444221459097069
AC096664.1	0.444169488408538
AC096664.3	0.556422177891669
DNAJC1	0.824199151678453
AL020996.1	0.444109522229463
MTFR1L	0.444109522229463
RP1-317E23.3	0.444109522229463
RP1-317E23.6	0.444109522229463
SEPN1	0.556362211712594
LEPREL1-AS1	0.851307862365626
RP11-203L2.4	0.751312259885425
RP11-129O7.2	0.556290252297704
RP3-408N23.4	0.275
SLC25A17	0.444037562814573
RP11-508N22.13	0.275
RP11-508N22.6	0.275
RP11-508N22.9	0.275
RANP3	0.275
MLYCD	0.443965603399683
GATA5	0.6382120484047
RP13-379O24.3	0.2749
MARK2P10	0.443917630456423
DNAH17-AS1	0.751144354584015
RP11-559N14.5	0.751144354584015
LINC00840	0.638152082225625
AC020907.1	0.638132093499266
RP11-403N16.2	0.701188529669267
RP11-403N16.3	0.555990421402329
CTC-232H10.1	0.443713745447568
RP11-65J21.1	0.443701752211753
KRASP1	0.637952194962041
RPS4XP6	0.2747
IFT20	0.443477878476539
TMEM97	0.2746
TNFAIP1	0.443477878476539
EEF1A1P27	0.443469882985996
AC023669.2	0.443461887495453
RP11-824M15.3	0.555634622073151
RNU6-1103P	0.555622628837336
PAWR	0.555598642365706
RP11-530C5.1	0.637652364066666
AC079779.4	0.443409916806921
AC079779.5	0.63763637308558
FAM150B	0.2745
RP11-264B14.1	0.2745
ANO7	0.823459568803195
AC000081.2	0.443381932590019
DPY19L1	0.700696807000851
VANGL2	0.700640838567048
MIR3972	0.637432488076725
PADI3	0.873231497435446
ARHGAP12	0.907939921884057
AP1M1	0.637380517388193
AC007228.11	0.850492322330206
ZNF470	0.700504915227812
KRT19P4	0.443142067873719
CNIH4	0.443130074637904
RNU7-110P	0.2743
CSTL1	0.2743
MED15P8	0.2743
NF1P8	0.2743
NPY1R	0.637196621105696
DMRTA1	0.555086930970932
RP11-124N3.3	0.963180766047949
SECTM1	0.442870221195246
RNA5SP201	0.2741
FUNDC2P4	0.442698318148564
AC016712.1	0.699989206087766
AP3B2	0.636800844323801
RP11-752G15.3	0.69992524216342
ATP5L2	0.554683158698494
CYB5R3	0.87259185819198
HNRNPA1P32	0.636608952550761
PAK1	0.699653395484946
RP11-266L9.1	0.636517004409513
CTD-2054N24.2	0.789774567144131
HLA-DQA2	0.554443293982194
HLA-DQB2	0.82246413023055
MIR3135B	0.636481024702068
RP11-486A14.2	0.822444141504192
RPS4XP21	0.442290548130854
