gene	p	score
AC092597.3	0.809603257434329	-0.876435207913258
LINC01031	0.660394831615928	-0.413540936008022
AL391559.1	0.660295609225477	-0.413270034779938
ANKRD30BP3	0.2892	0.555723337715685
MIR3156-1	0.2892	0.555723337715685
RP11-445N18.5	0.2892	0.555723337715685
RP11-445N18.7	0.464629055255847	0.0887782913960275
COG3	0.931205809287216	-1.48483181654075
LRP11	0.464577606608946	0.088907763991182
RP11-350J20.12	0.2892	0.555723337715685
MEGF8	0.464566581898896	0.0889355083125424
AC130709.1	0.2892	0.555723337715685
SRGAP2	0.866115921151274	-1.10821689113028
AC098817.3	0.578286466065942	-0.197511774935258
MTND4P25	0.578286466065942	-0.197511774935258
MTND5P27	0.578286466065942	-0.197511774935258
MTND6P7	0.578286466065942	-0.197511774935258
RP11-565A3.1	0.840586367578533	-0.996870721619639
SDCBP	0.2892	0.555723337715685
RNY4P5	0.464496758735245	0.0891112239384712
RP11-123I22.1	0.2891	0.556015878541474
RPSAP9	0.464342412794543	0.0894996577249925
OR7G1	0.770425112819533	-0.740247592351102
OR7G3	0.464327713181143	0.0895366521223133
CCNC	0.659928118890473	-0.412266960840653
AC096570.1	0.464298313954343	0.0896106412846226
MRPL12	0.464276264534243	0.0896661334782673
RP13-1032I1.7	0.464276264534243	0.0896661334782673
SGPL1	0.94125299504623	-1.56537925395666
RNA5SP87	0.577955724764439	-0.196666470258752
RP11-159H10.3	0.721776742271678	-0.588127798668446
RPL13AP2	0.65967087565597	-0.411565055870802
NPHP1	0.721611371620926	-0.587635084041149
RP11-14C22.3	0.46404107071984	0.0902580674259603
BHLHA9	0.659582677975569	-0.411324449425699
ELOVL4	0.659556953652119	-0.411254277031716
GAPDHP63	0.463985947169589	0.0903968065120963
RPP21	0.659523879521969	-0.411164058357792
TRIM39-RPP21	0.80878007908392	-0.873409633839848
RP11-114H21.2	0.577647032883035	-0.195877646005066
RP11-798K23.3	0.463905099295889	0.0906002936533731
RP11-798K23.5	0.463905099295889	0.0906002936533731
LL22NC03-104C7.1	0.839987358332476	-0.99440592788318
TUBA3GP	0.721412926840024	-0.587044014725761
AC106706.1	0.577525761072484	-0.195567784133644
AC013402.5	0.577511061459084	-0.195530226395447
SDC2	0.995920857281454	-2.64544787865814
RN7SL99P	0.2885	0.557772124341265
LURAP1	0.2885	0.557772124341265
POMGNT1	0.57723544370783	-0.19482606980969
TSPAN1	0.659112290346764	-0.410041616718826
PA2G4P2	0.659020417763013	-0.409791142270571
AC015815.8	0.463511884637434	0.0915900347651028
GNRHR	0.658987343632862	-0.409700977763273
RP11-600G3.1	0.463493510120684	0.0916362865365286
ASH2LP1	0.2883	0.5583579218576
IGLV1-36	0.2883	0.5583579218576
IGLV5-37	0.2883	0.5583579218576
IGLVI-38	0.2883	0.5583579218576
AC136896.1	0.576875303179526	-0.193906117374354
EMC6	0.576798130209175	-0.193709006084767
P2RX5	0.769142571550368	-0.736026029837668
P2RX5-TAX1BP3	0.769142571550368	-0.736026029837668
RP11-48B14.1	0.576798130209175	-0.193709006084767
TAX1BP3	0.576798130209175	-0.193709006084767
RP1-59M18.2	0.2882	0.558650892470895
RP11-492L8.2	0.2882	0.558650892470895
AC102953.4	0.2882	0.558650892470895
INTS1	0.2882	0.558650892470895
RP11-1246C19.1	0.2882	0.558650892470895
FAM151A	0.463096620558879	0.0926353728153775
RP11-240D10.4	0.576691558012024	-0.19343681715083
RP11-57G10.1	0.463089270752179	0.0926538752821077
TCP11L2	0.885831777624248	-1.20465518130285
RPL15P3	0.768859603992415	-0.735096391197384
ART4	0.720314130738362	-0.583774942955637
C12ORF60	0.838987784621264	-0.99030629474986
SMCO3	0.462945949521528	0.093014679731185
SLC35G5	0.288	0.559236977611907
COL20A1	0.720288406414911	-0.583698484327117
CLEC18A	0.2879	0.559530092221402
MIR140	0.768708932955063	-0.734601647928953
HOXC10	0.2879	0.559530092221402
HOXC-AS3	0.2879	0.559530092221402
RP11-383F6.1	0.2878	0.559823254911468
HMGN1P16	0.462685031383675	0.0936715599786255
SPINK6	0.462685031383675	0.0936715599786255
RFC3	0.885585559099796	-1.20338109090286
SSTR5	0.658039218568552	-0.407117674298442
SSTR5-AS1	0.658039218568552	-0.407117674298442
CLPTM1	0.576210145673169	-0.192207452294702
CTB-129P6.11	0.576210145673169	-0.192207452294702
DNAJA1P6	0.720001763953608	-0.582846747419674
AC097473.1	0.576173396639668	-0.192113619605396
RCC2P8	0.576173396639668	-0.192113619605396
RP11-407N17.2	0.576125622896118	-0.191991639637884
RP11-413G15.1	0.2877	0.560116465723087
ASGR1	0.462501286216172	0.0941341759409118
ANKIB1	0.576081524055917	-0.191879045280279
OAS1	0.768484763850711	-0.733865899054108
AL161731.1	0.575997001278866	-0.19166324622605
PLA2G4F	0.807177821223302	-0.867543373506055
CTC-527H23.3	0.2875	0.560703031875083
CTC-527H23.4	0.2875	0.560703031875083
TSEN15P1	0.462137470784518	0.0950502150806433
NPM1P11	0.838352026341707	-0.987707444898838
TBC1D13	0.2873	0.561289791005968
AC005176.2	0.462067647620868	0.0952260296713408
AC005176.3	0.462067647620868	0.0952260296713408
FABP5P1	0.462008849167267	0.0953740863463772
AC018737.3	0.575548663070161	-0.190518721955247
KLF11	0.575526613650061	-0.190462440326814
RP11-254F7.3	0.461986799747167	0.0954296081383467
RP11-329J18.3	0.461946375810316	0.0955313988544688
RNU6ATAC39P	0.838171956077555	-0.986972565936882
AC009245.3	0.57539799203281	-0.190134142845715
AC007969.4	0.575386967322759	-0.190106004015626
DAP3P2	0.657234414734893	-0.404927000749078
RP13-577H12.3	0.2872	0.561583243041335
PROCR	0.575364917902659	-0.190049726807002
RNU6-787P	0.2871	0.561876743444909
METTL11B	0.575306119449059	-0.189899657192795
MIR3119-1	0.2871	0.561876743444909
RP11-82L7.4	0.863653735906746	-1.09688302945736
RP11-632K5.3	0.719105087536198	-0.580185063747248
MIR561	0.461685457672463	0.0961884355190193
OR1E1	0.65705066956739	-0.404427119713188
BTF3L4	0.287	0.562170292257926
AC007401.2	0.806520013523644	-0.865143606925671
RP11-308B16.2	0.2869	0.562463889521664
RP11-574O7.1	0.718869893721795	-0.579487597899774
RP11-790J24.2	0.718825794881595	-0.579356854440822
MIR383	0.574843081626953	-0.188718008137526
RP11-94A24.1	0.767382292845698	-0.730253224343011
AC092384.1	0.461332666950859	0.0970768892101742
RP11-181K12.2	0.767283070455247	-0.729928551322054
RP11-521L9.2	0.656488409354834	-0.402898110666576
UCHL3	0.718557526937042	-0.578561711617434
PPP1R2P1	0.461148921783357	0.0975396558134691
DAGLA	0.902034426494583	-1.2932310865692
CTB-39G8.3	0.461034999779506	0.0978265815917163
TAF5L	0.71841053080304	-0.578126172034424
CTD-2207A17.1	0.574468241485249	-0.187761628130628
HMHB1	0.574449866968499	-0.187714751180196
C2CD4A	0.2865	0.563638763910625
RP11-643M14.1	0.2865	0.563638763910625
HYAL1	0.460961501712505	0.0980116992697284
SEC31A	0.656220141410281	-0.402168915480959
METTL2B	0.574335944964647	-0.187424123290017
RP11-155G14.5	0.460895353452204	0.0981783080515125
RP11-155G14.6	0.574335944964647	-0.187424123290017
RP11-212P7.3	0.574335944964647	-0.187424123290017
CALU	0.718182686795337	-0.577451302306685
AC019172.2	0.837176057269694	-0.982917822371999
RNU6-835P	0.2863	0.564226492885322
SLC25A51P1	0.574100751150245	-0.186824167369371
DLX4	0.574078701730145	-0.186767924952715
CENPF	0.837047435652442	-0.98239532476763
RNA5SP368	0.573968454629643	-0.186486721727322
RP11-511H9.3	0.460579311764101	0.0989743654848694
RNU6-1032P	0.4605058136971	0.0991595040915725
CYP2C9	0.916282026782696	-1.38048961024817
MTND4P20	0.717796821943583	-0.576308977121311
AHNAK2	0.717693924649782	-0.576004484100087
RP11-956A19.1	0.57371856120184	-0.185849382304505
RP11-117L5.4	0.655558658807273	-0.400371812337932
RNU6-379P	0.286	0.565108452006584
CTD-3080P12.3	0.655503535257023	-0.400222112172414
CTC-303L1.2	0.460230195945847	0.0998538041908487
RP11-753B7.2	0.460164047685546	0.10002044336476
RP11-492A12.2	0.717473430448779	-0.57535217879547
LINC01118	0.717440356318629	-0.575254354118301
RMRPP4	0.573442943450587	-0.185146521939521
RNU7-107P	0.573442943450587	-0.185146521939521
AP001885.1	0.2858	0.565696669012371
C19ORF68	0.717234561731027	-0.574645790862789
TXNRD3NB	0.765963780152582	-0.725618886503889
RP1-234P15.4	0.459803907157242	0.100927749937912
RN7SKP101	0.573101177439033	-0.184275102055445
IGF1	0.938904731805554	-1.5456441333743
MIR4719	0.654897176204266	-0.398576001299004
AC011431.2	0.2856	0.56628508181395
AC114296.1	0.2856	0.56628508181395
MIR5692C1	0.2856	0.56628508181395
RP11-338L18.1	0.572998280145232	-0.184012766514914
AC108448.3	0.572968880918432	-0.18393781583006
RP11-417B4.3	0.2855	0.566579361742592
RP4-784A16.4	0.654691381616664	-0.398017566855531
USP3	0.862040453336077	-1.08953258548171
USP3-AS1	0.716753149392171	-0.573223017815848
OR1N1	0.572730012200679	-0.183328879779896
RP1-228P16.1	0.2853	0.567168068864768
RP11-462G12.4	0.2853	0.567168068864768
FAM171B	0.765379470519925	-0.723714451741521
CTD-2537O9.1	0.861889782298725	-1.08884909975376
RPSAP2	0.654232018697908	-0.396771508705873
NPW	0.716389333960517	-0.572148561826977
RP11-414H23.2	0.2852	0.567462496142094
RP11-414H23.3	0.2852	0.567462496142094
TRBV25OR9-2	0.654118096694057	-0.396462581671494
AC079602.1	0.458977053903482	0.103011167395001
HNF1A	0.765118552382072	-0.722864891177738
HNF1A-AS1	0.458977053903482	0.103011167395001
LRG_522	0.765118552382072	-0.722864891177738
RP11-200A13.1	0.572127328051272	-0.181792788839118
RP11-200A13.3	0.572127328051272	-0.181792788839118
RP11-656G20.1	0.835720795543077	-0.977021701101776
RBBP4P1	0.45880800834938	0.103437165281268
CTC-436P18.1	0.804006379632216	-0.856019052963122
C9ORF24	0.764846609534169	-0.721979988592437
RNU7-129P	0.2849	0.568346073342564
RNGTT	0.938452718693498	-1.5419137152534
RP11-210G22.1	0.715911596525011	-0.570738662229583
AC011431.1	0.458708785958929	0.103687216256618
RP11-75A5.1	0.458686736538829	0.103742784019909
TRMT6	0.835559099795675	-0.976368671967285
RP5-1097F14.1	0.715838098458011	-0.570521855331411
RP11-554D15.3	0.938419644563348	-1.54164159907234
RP11-554D15.4	0.764714313013568	-0.721549699817232
RP11-444B24.2	0.571785562039718	-0.180921903667151
PRRT1	0.653588910611651	-0.395028061183244
CTB-60B18.10	0.458558114921578	0.104066935695886
LHB	0.458558114921578	0.104066935695886
RUVBL2	0.653570536094901	-0.394978266061198
C9ORF114	0.715738876067559	-0.570229208549777
ENDOG	0.653559511384851	-0.394948389458068
PCDHGB8P	0.715716826647459	-0.570164182563988
CTD-2560K21.6	0.65347131370445	-0.39470938932122
RP11-323K10.1	0.458462567434476	0.10430774116065
HMGB3P13	0.2847	0.568935371370334
MIR4788	0.2847	0.568935371370334
RP11-23B7.4	0.2847	0.568935371370334
RP1-293L8.2	0.458355995237325	0.104576339007817
CTB-193M12.1	0.458253097943524	0.104835682019124
KIAA0430	0.764401946228814	-0.720534269849528
AC025280.1	0.571348248541063	-0.17980774521854
AC010203.1	0.2844	0.569819689095657
GOLGA2P5	0.2844	0.569819689095657
RN7SL176P	0.2844	0.569819689095657
RP11-175P13.2	0.571256375957312	-0.179573706732569
UHRF1BP1L	0.882520689705861	-1.18768224709076
ADCYAP1R1	0.927593379294125	-1.45809905656273
RN7SL843P	0.653078099045995	-0.393644121099527
RP11-966I7.2	0.2844	0.569819689095657
SNX18P14	0.2844	0.569819689095657
CTC-448F2.3	0.2844	0.569819689095657
TRAM2	0.966216613503065	-1.82788526464235
RP11-47K11.2	0.457970130385571	0.105548911712184
DEFB134	0.652978876655544	-0.393375385714202
RP11-481A20.10	0.457948080965471	0.105604490302201
RP11-481A20.4	0.457948080965471	0.105604490302201
RP11-627G18.4	0.45790398212527	0.105715648461049
DNAJC18	0.2843	0.570114560688585
AC137527.2	0.2842	0.570409481860885
AF001548.6	0.2842	0.570409481860885
DACT1	0.802973731790854	-0.852291114586814
LINC01072	0.714779726293199	-0.567402800844285
LRRTM1	0.652534213350189	-0.392171401599184
CCDC167	0.652504814123389	-0.392091819394542
HAUS5	0.570624292581105	-0.177963787838953
RBM42	0.652479089799938	-0.392022187002474
PRRC1	0.714680503902747	-0.567110672763955
ZNF605	0.652423966249688	-0.391872981133629
RP11-382N13.2	0.570561819224154	-0.177804693060935
RP11-243E13.2	0.834522777050964	-0.972193193882021
RPL35P1	0.763527319231504	-0.717695008712483
RP11-42L13.2	0.2839	0.571294543277576
RP11-42L13.3	0.457356421526114	0.107095971516418
OR1D3P	0.652313719149186	-0.391574595562151
CTD-3032J10.4	0.652192447338635	-0.391246411694755
RP11-394D2.1	0.570326625409752	-0.177205788341576
RRM2P2	0.457224125005512	0.107429502897342
RP11-252O18.2	0.570275176762851	-0.177074786414023
AP006216.5	0.2838	0.571589663191113
RN7SKP242	0.570227403019301	-0.176953144488028
SF3A3P1	0.457124902615061	0.107679659273951
ISCA1P6	0.2838	0.571589663191113
OR5H15	0.45700730570786	0.107976149632724
RN7SKP141	0.456926457834159	0.108179992258936
BZW1P1	0.456886033897309	0.10828191525719
HKDC1	0.954181305031678	-1.6868230081848
RP11-227H15.5	0.456816210733658	0.10845796672248
PCDHB1	0.569845213070896	-0.175980103177407
RP11-128P17.1	0.456764762086757	0.108587691005553
RN7SL47P	0.569797439327346	-0.175858484747078
DSTNP5	0.713927148715989	-0.564894238769786
AC073900.4	0.456709638536506	0.108726683336739
RBPMS	0.97454761939761	-1.95228176490224
ANXA2	0.881528465801349	-1.18266215541992
CST11	0.651516265122227	-0.389417309132126
CSTL1	0.569650443193344	-0.175484290498353
CTD-2368P22.1	0.2834	0.572770641185132
VN2R19P	0.2834	0.572770641185132
RP11-143K11.1	0.651490540798777	-0.389347749465804
OR2B2	0.569591644739743	-0.175334619681558
ZSCAN21	0.651446441958576	-0.389228508706073
RN7SL825P	0.2834	0.572770641185132
RPL36AP35	0.569451998412442	-0.17497916722634
RNA5SP160	0.569437298799042	-0.17494175246523
AC011513.4	0.569396874862191	-0.174838863134738
CEACAM6	0.569396874862191	-0.174838863134738
CTD-2316B1.2	0.2833	0.573066010481545
AC021593.1	0.456367872524953	0.109588482779784
TMC6	0.713563333284335	-0.563824856868249
TNRC6C-AS1	0.569382175248791	-0.174801449291691
RP11-677M14.5	0.2832	0.573361429782433
MIR4452	0.2832	0.573361429782433
AC126614.1	0.2832	0.573361429782433
RNU6-879P	0.2832	0.573361429782433
RP11-478H16.1	0.456283349747902	0.109801628504767
RP11-626I20.3	0.713460435990533	-0.563522522406683
C6ORF106	0.833659174763704	-0.968726533155843
RP4-764D2.1	0.651101001043673	-0.388294647372942
RP11-505K9.1	0.2831	0.573656899130521
RP11-505K9.3	0.2831	0.573656899130521
RP4-718N17.2	0.762366049772891	-0.713934148002329
BLMH	0.762355025062841	-0.713898492056696
ANKAR	0.283	0.573952418568574
PKHD1L1	0.83329535933205	-0.967269590648443
FRYL	0.913834541151568	-1.36475229321144
RP11-466F5.9	0.455801937409046	0.111015727834152
MAK	0.859302650340296	-1.0771915504797
TMEM14B	0.913790442311367	-1.36447182649775
RP11-325K19.2	0.568705993032383	-0.173080676115032
ARMC6	0.650575489864617	-0.386874634814005
EI24P3	0.2827	0.574839277850739
SRP9P1	0.455581443208044	0.111571858398894
RN7SL137P	0.2827	0.574839277850739
CSPG4P13	0.2827	0.574839277850739
RP11-114H24.2	0.2827	0.574839277850739
AIMP1P2	0.455504270237693	0.111766512240334
RP1-138B7.4	0.56843405018448	-0.17238877079803
IL1F10	0.801066456952182	-0.845436655069264
CTD-2125J1.1	0.650277822693263	-0.386070638171502
RN7SL320P	0.568257654823678	-0.171940011493437
RPS4XP16	0.650156550882712	-0.385743155547231
COX7A2	0.45528010113334	0.112331959347979
COPS6	0.650086727719061	-0.385554623712022
ZNF3	0.712402063825721	-0.560415777558957
FLII	0.45522497758309	0.112471009213693
LLGL1	0.568154757529877	-0.171678251227867
SMPDL3A	0.76141057490188	-0.710847325656472
HPGDS	0.712328565758721	-0.560200232458324
CTD-2528A14.5	0.455158829322789	0.112637871923326
GLRXP	0.568066559849476	-0.171453894648737
BLNK	0.945898072880683	-1.60631892512081
LRG_21	0.945898072880683	-1.60631892512081
AC024996.1	0.567993061782475	-0.171266937425624
AC010745.1	0.567974687265725	-0.171220199055445
BCMO1	0.800673242293728	-0.844028436496096
KRTAP5-5	0.567948962942275	-0.17115476596553
RP11-672A2.3	0.898444045921592	-1.27273552177019
TRMT10C	0.712137470784518	-0.5596399369464
DUTP3	0.2823	0.576022460754338
ITPA	0.567893839392024	-0.171014554668598
RP11-395M19.1	0.2822	0.576318382456319
RP11-341G2.3	0.454879536668186	0.113342437996648
RP4-694A7.4	0.83242440723809	-0.963790071217278
TXNP2	0.454828088021285	0.113472232610593
AL596220.1	0.454791338987785	0.113564944219393
OCLM	0.649590615766805	-0.384215449485651
RP11-326C3.10	0.454765614664334	0.113629842926318
RP11-326C3.11	0.567654970674271	-0.170407011193411
RP11-326C3.13	0.567654970674271	-0.170407011193411
RP11-326C3.14	0.454765614664334	0.113629842926318
CTD-2281E23.1	0.649550191829955	-0.384106361971723
FGF21	0.2821	0.57661435463491
FUT1	0.649535492216555	-0.384066694918162
IZUMO1	0.649535492216555	-0.384066694918162
RASIP1	0.649535492216555	-0.384066694918162
RP11-338N10.1	0.567625571447471	-0.17033224096328
RP11-338N10.2	0.567625571447471	-0.17033224096328
RP11-338N10.3	0.567625571447471	-0.17033224096328
AC139143.2	0.567618221640771	-0.170313548554553
FLYWCH2	0.567599847124021	-0.17026681779307
RPL17P12	0.2821	0.57661435463491
RP11-223C24.1	0.711792029869614	-0.558627540572731
INSIG1	0.567485925120169	-0.169977095366703
LINC00929	0.832218612650487	-0.962969609364079
OR11G2	0.649281923885402	-0.383382533297532
PCDP1	0.832174513810287	-0.962793880433005
RP11-517P14.7	0.454431198459481	0.11447356977049
SLC15A4	0.832108365549986	-0.962530342769075
LSM11	0.80002645930412	-0.84171574770001
RNU6-282P	0.454269502712079	0.114881554798886
SEPT4	0.454225403871878	0.114992826758954
IQUB	0.76050287377442	-0.70792110537564
RP4-543J13.1	0.799949286333769	-0.841440102506797
C1ORF220	0.648874009613547	-0.38228230174325
SLC9A8	0.799897837686869	-0.841256374557793
MIR600HG	0.454026959090976	0.115493568219149
RP1-18D14.7	0.648767437416396	-0.381994930140879
TAL1	0.711148921783357	-0.556744283146323
C3ORF67	0.858108306751532	-1.07185895888527
RP11-147N17.1	0.711126872363257	-0.55667974935584
BNIP3P1	0.56664804715636	-0.167846670320573
TMEM236	0.453806464889973	0.116049981591298
AL591806.1	0.648550618118743	-0.381410374903694
ARHGAP30	0.710943127195755	-0.556142057882094
RPRD1A	0.710913727968954	-0.556056042169439
BCAP29	0.710876978935454	-0.555948528313671
MIER3	0.85789516235723	-1.07091049758348
MIR4724	0.648407296888092	-0.381024045532703
R3HDM2	0.799504623028414	-0.839853104763243
LINC00032	0.912713695629805	-1.35765680593138
OR2A15P	0.453641094239221	0.116467315190396
OR2A2	0.453641094239221	0.116467315190396
NREP-AS1	0.879566067412427	-1.17282032630716
AL162424.1	0.566383454115157	-0.167174063214023
RP11-292D4.1	0.453589645592321	0.116597156443916
LINC00265	0.566365079598407	-0.167127357198956
GAPDHP51	0.2811	0.579576862149123
SLC25A6P3	0.2811	0.579576862149123
RP11-567L7.6	0.9253957870908	-1.44233310333889
CTC-558O19.1	0.566287906628056	-0.166931195915601
CEP63	0.566265857207955	-0.166875151014757
C10ORF35	0.648150053653589	-0.380330776408095
RP11-171A24.3	0.45347204868512	0.116893943837033
CTC-276P9.1	0.648142703846889	-0.380310971406129
PITX1	0.45346837378177	0.116903218608842
RP11-321M21.3	0.566199708947655	-0.166707019456418
RP11-564P9.1	0.648080230489938	-0.380142634911197
OR51A8P	0.2809	0.580169973703444
RRP12	0.831266812682826	-0.959183374044775
GOLGA6L1	0.2809	0.580169973703444
RP11-566K19.3	0.2809	0.580169973703444
RP11-566K19.4	0.2809	0.580169973703444
RNU6-977P	0.566100486557203	-0.166454830953047
RP11-655C2.3	0.2809	0.580169973703444
TTLL10	0.710358817563098	-0.55443326608842
TTLL10-AS1	0.647955283776037	-0.379805994229626
RP11-227F19.1	0.925234091343398	-1.44118715126799
RNU6-1214P	0.2808	0.58046660601998
RN7SKP154	0.2808	0.58046660601998
EIF4A1P7	0.710233870849197	-0.554068074251042
AC092580.4	0.647826662158785	-0.379459497305081
TTC9	0.759400402769407	-0.70437512240958
AMBRA1	0.912324155874701	-1.3552067702968
RP11-425L10.1	0.453174381513766	0.11764523300554
RP11-554A11.6	0.647771538608535	-0.379311012570737
AC073257.1	0.759330579605756	-0.704150841905128
