gene	p
AC010468.3	0.507457793804294
CRYGFP	0.322
HAND1	0.623556314238769
CTC-459M5.2	0.705022367384795
TYMS	0.623480357078608
SLK	0.70493841473409
CTC-265F19.1	0.3218
RP11-57H12.2	0.507285890757613
CTD-2643I7.1	0.507265902031254
HBG1	0.507265902031254
AL353707.1	0.3218
RP11-356M20.2	0.704834473357027
CTC-344H19.4	0.3218
AC093390.1	0.3218
MIR145	0.623276472069753
RP11-378J18.3	0.3217
TAF1A	0.3217
RP11-346I3.2	0.623248487852851
LINC00424	0.507070012512943
AE000659.41	0.3217
TRAV12-3	0.3217
GPD1	0.3216
SMARCD1	0.506986059862238
BNIPL	0.506918098192619
RP4-630C24.1	0.506898109466261
RP11-576N17.2	0.506826150051371
RP11-576N17.5	0.506826150051371
CTD-2377D24.6	0.3215
CTD-2377D24.8	0.506794168089198
PANX3	0.506746195145938
TBRG1	0.765024526167242
SETP9	0.506678233476319
AP000351.13	0.506650249259418
CABIN1	0.916231245577494
GSTTP2	0.506650249259418
CUL5	0.897845615073099
RP5-1112F19.2	0.916051347040269
RP11-69L16.3	0.506378402580944
RP11-386O9.2	0.3212
ORAI1	0.764608760658988
PKMP4	0.506334427382956
ISCA1P3	0.3211
CTC-329D1.2	0.3211
RNU4-14P	0.3211
PPM1A	0.622408961345801
CTD-2555K7.1	0.321
RP11-264F23.1	0.506158526591003
AC009495.1	0.321
AC009495.2	0.506150531100459
AC006509.7	0.321
ANKRD18EP	0.703707109190417
CLEC5A	0.3209
RP11-130C19.3	0.846634498143047
RP4-794H19.1	0.622109130450426
GPR65	0.505966634817963
RP11-300J18.2	0.505966634817963
ALG1	0.622053162016623
C16ORF89	0.505946646091604
RP11-165E7.1	0.87479861358194
BOLA3	0.622005189073363
BOLA3-AS1	0.505902670893616
TAOK2	0.3208
TMEM219	0.3208
UBE2L5P	0.505846702459813
OASL	0.7034272670214
CTD-2139B15.5	0.621897249951028
RP11-697E2.10	0.3208
RP11-697E2.7	0.505754754318564
RP11-697E2.9	0.3208
MIR2681	0.70335530760651
FMO2	0.846318676266586
KB-1047C11.1	0.810346964312128
RN7SL862P	0.3206
CCDC116	0.505418943715744
YDJC	0.3205
EBLN1	0.3205
MIR4464	0.621381540810983
UCN3	0.505299011357594
ELOVL3	0.3204
ASS1P11	0.505215058706889
RP11-167H9.5	0.763473401001835
TMEM181	0.89686616748154
RP11-159N11.4	0.3203
RN7SL370P	0.3203
ZZZ3	0.763417432568032
TOB1-AS1	0.763409437077488
RP11-472K22.2	0.3203
MRGBP	0.505083133112924
AOC1	0.763325484426783
RP11-90P16.2	0.621009750500718
MSANTD4	0.702523776590003
AC104695.3	0.504971196245318
ALOX15	0.3202
CTD-2165H16.3	0.620945786576371
CYB5D1	0.504907232320971
KDM6B	0.620929795595284
LSMD1	0.809759295757193
TMEM88	0.504907232320971
AC018867.1	0.3202
AC018867.2	0.3202
ZC3H15	0.504895239085156
AC078974.2	0.3201
RP11-60H5.1	0.620889818142568
HNRNPA1P3	0.3201
SPINT5P	0.3201
PRSS57	0.504811286434451
EIF4BP8	0.620761890293874
PCDP1	0.873955089329618
SLC31A2	0.702219947949356
CTD-2311A18.1	0.504623392406683
RP11-566H8.3	0.941976725127028
RP11-542K23.7	0.845403192599374
CD22	0.762705833909675
MIR5196	0.762705833909675
RP11-519G16.3	0.620426079691054
SLC30A4	0.504439496124186
TRIM3	0.701924114799253
SLC37A4	0.504327559256579
TRAPPC4	0.3198
FAM212B	0.845207303081062
MRPS16P1	0.504263595332233
RP11-441O15.3	0.504255599841689
DHX35	0.762493953410277
ATP1B3-AS1	0.3197
CEP72	0.701648270375508
RP11-319E12.2	0.504067705813921
RP11-776A13.2	0.701512347036272
XXBAC-BPG170G13.31	0.504003741889574
WDR60	0.929611699001763
RP11-315E17.1	0.929599705765948
RN7SL289P	0.3196
CTA-360L10.1	0.762186127024358
MUT	0.619858399862478
HAS2	0.619838411136119
ERLIN1	0.619786440447588
MAP1S	0.701308462027417
GPR61	0.503803854625991
RP5-1160K1.8	0.503803854625991
CIR1P2	0.3194
RP5-1059H15.1	0.619710483287426
TCF25	0.503464046277899
AP003039.3	0.3191
RP11-399F2.2	0.700876705538076
TMEM248P1	0.503348111665021
PTX4	0.808300118733035
RPS3AP2	0.503308134212304
SFXN3	0.319
SLAMF1	0.808252145789775
GJA9	0.808184184120156
MYCBP	0.808184184120156
FCGRT	0.3188
CSNK1G2	0.503060274005461
LINC00351	0.971743936419859
CLSTN2-AS1	0.618862961289833
RNU6-415P	0.502944339392583
SH2B2	0.618503164215383
GUCY2C	0.700049172266841
RP11-174G6.1	0.843888047141412
LRP2BP	0.760914844027968
SNX25	0.941077232440903
C10ORF88	0.3185
RP11-51O6.1	0.3185
MRPL42P6	0.3184
LINC00461	0.928856125145418
CTD-3074O7.2	0.618319267932886
CTSF	0.699881266965432
RP11-554K11.2	0.872228063372258
ARRDC4	0.843620198208211
LIG3	0.618203333320008
RAD51L3-RFFL	0.895047193382932
RFFL	0.699765332352553
RP5-837J1.2	0.502396648290364
VPS36	0.502328686620746
HHLA1	0.982837679548734
CTC-239J10.1	0.3181
AC096772.6	0.502056839942273
PLEKHM3	0.965671361352197
AGK	0.617747590359037
MIR5000	0.318
PIK3IP1	0.617719606142136
RP11-418I22.2	0.843136471030339
C3AR1	0.501828968461788
AC002465.2	0.501820972971244
ADRA2A	0.3179
RN7SL507P	0.3178
FABP7	0.3178
CCDC182	0.3178
RP11-1007O24.3	0.501601096981303
RP11-1007O24.4	0.3177
RP11-364C11.2	0.928396384439176
RP11-90P13.1	0.3177
ARHGAP9	0.501501153349511
GLI1	0.501501153349511
MARS	0.501501153349511
MIR548AL	0.3176
PGM2L1	0.759675542993752
BAATP1	0.69870193211029
CDKN2D	0.3176
KRI1	0.617071971408126
AL138751.1	0.3175
STX17	0.698574004261596
CTD-3214H19.4	0.501293270595384
PCP2	0.501293270595384
PET100	0.501293270595384
XAB2	0.616972027776334
RNU4-30P	0.501281277359569
TRIM69	0.806269264135028
XIRP2-AS1	0.501221311180494
RP11-244F12.2	0.616756149531664
RP11-428F8.2	0.616752151786393
F10	0.759275768466585
RP11-789C17.3	0.616708176588404
AC002451.1	0.3173
PRSS48	0.3173
AC137527.2	0.3173
AC092568.1	0.3172
DBIL5P2	0.3171
EGLN3-AS1	0.758919969137406
RP11-284G10.1	0.3171
KLHL23	0.870908807432608
PKN1	0.842121043731336
AC005229.7	0.500577674191756
NLE1	0.500569678701212
EIF4BP2	0.317
CTD-2158P22.4	0.616168480976729
CTD-2347I17.1	0.500473732814693
RPL21P10	0.3169
AC097533.1	0.500433755361976
OXA1L	0.697654522849113
LILRA6	0.3168
LILRB3	0.3168
GOLGA7B	0.615984584694232
LINC00866	0.3168
MIR1323	0.500317820749097
MIR498	0.500317820749097
MIR512-2	0.500317820749097
MIR515-1	0.3168
MIR520E	0.500317820749097
AL162419.1	0.69750260852879
C15ORF65	0.3168
RP11-239A17.1	0.3167
AKR1B10P2	0.500217877117306
CTD-3105H18.16	0.500057967306439
ALKBH1	0.697242755086131
RNU6-143P	0.3165
MIR184	0.499958023674647
OGFOD3	0.758212368224321
AC010982.1	0.697158802435426
AC110769.3	0.499918046221931
AC011998.1	0.758176388516877
NAV2-AS4	0.499902055240844
NAV2-AS5	0.3164
AC113342.1	0.3164
OR2T33	0.3164
RP11-53M11.4	0.615424900356199
AC013751.1	0.3163
GOLGA2P1	0.499790118373238
SLC46A1	0.499774127392151
TAF11	0.3162
HNRNPA1P74	0.615276983781147
LRRCC1	0.499642201798186
NKD1	0.804794096129783
RN7SKP8	0.499578237873839
GRAMD1C	0.939626050907288
KCND3-AS1	0.499494285223134
EIF4B	0.499478294242047
RP11-983P16.4	0.499478294242047
ARF5	0.316
FSCN3	0.696611111333208
RP11-390B4.5	0.499382348355528
RP11-561B11.1	0.499370355119713
EML5	0.75765668163156
RASEF	0.614857220527622
RP11-553K8.5	0.614769270131646
RNU1-106P	0.499190456582488
CALML6	0.3158
TMEM52	0.3158
CCDC25	0.840865751716032
RP11-16P20.3	0.840865751716032
KCNJ2-AS1	0.499130490403413
C17ORF80	0.696267305239845
FAM104A	0.614649337773496
CBR4	0.911661822731979
MIR4689	0.696175357098596
URM1	0.498978576083089
KLF3P2	0.614513414434259
RN7SL795P	0.3157
GAPDHP63	0.498894623432384
RP11-753D20.4	0.614441455019369
TRBV20OR9-2	0.696011449542458
CTD-2240J17.1	0.3155
RN7SKP36	0.498706729404616
TUBB4BP4	0.498702731659344
GAPDHP48	0.498690738423529
HIGD1AP3	0.3155
CTD-2534I21.8	0.498646763225541
CTB-96E2.2	0.3154
CTB-96E2.3	0.695843544241048
CTB-96E2.7	0.498618779008639
MIR4723	0.498618779008639
SARM1	0.756973067190105
TMEM199	0.695843544241048
VTN	0.498618779008639
N4BP2	0.869297716088126
RP11-100M12.1	0.3154
RP11-100M12.2	0.614033685001659
AC021593.1	0.3154
TNRC6C-AS1	0.498482855669402
AC010646.3	0.756797166398151
USHBP1	0.86918577922052
RP11-326I11.1	0.3153
PIF1	0.3153
RPF1	0.613853786464434
AC092757.1	0.3152
C15ORF31	0.3152
CTD-2311M21.2	0.3152
CTD-2311M21.3	0.3152
AL359771.1	0.3152
RNA5SP41	0.3152
RN7SKP39	0.3152
RP11-326C3.11	0.3151
RP11-326C3.13	0.3151
RP11-1057B8.1	0.498067090161149
AC005229.5	0.315
RP11-109J4.1	0.315
RN7SL642P	0.315
RP11-655H13.2	0.756201502352673
CCL8	0.315
RP11-481A20.10	0.497831223190121
RP11-481A20.4	0.497831223190121
SLC16A1-AS1	0.613266117909499
AC010999.1	0.3149
RP11-379K22.2	0.613214147220967
KCNJ12	0.497659320143439
CTD-2336O2.1	0.3148
ABHD5	0.3147
TFPI	0.802771237022319
RP11-91I8.3	0.497383475719694
MIB1	0.868338257222926
HRASLS2	0.612698438080922
RP11-359E10.1	0.3146
PTENP1	0.3146
CTD-2024P10.2	0.612634474156576
SLC43A2	0.910378546499774
SOD1P2	0.497083644824319
TMEM220	0.612486557581524
AMN	0.612446580128807
CTD-2292P10.4	0.612430589147721
LY6K	0.3144
UPB1	0.755214059270571
RP11-613C6.2	0.3143
SLC35B1	0.496935728249267
AL050335.1	0.3143
TCOF1	0.496847777853291
LRG_503	0.69390463778429
SLX4	0.69390463778429
TSGA10IP	0.612210713157779
FBXL5	0.612146749233432
CRYGGP	0.3142
RP11-277K23.1	0.612122762761802
MIR1207	0.612054801092184
OCIAD2	0.612050803346912
RP11-338H14.1	0.496651888334979
TRIM45	0.611938866479306
RNU6-636P	0.496543949212644
AC114798.1	0.496535953722101
RP11-252P19.1	0.611898889026589
CCDC88B	0.314
RPS6KA4	0.496463994307211
LRG_458	0.314
NPM1	0.314
HNRNPA3P5	0.314
RP11-244N9.6	0.754678361404168
RNY4	0.496360052930147
HMGN1P3	0.496344061949061
PGAM4P2	0.496328070967974
TFDP2	0.969537181029899
MTND2P16	0.611627042348116
PLCH1-AS2	0.3137
RP11-314A20.1	0.496176156647651
RP11-314A20.2	0.496176156647651
RP11-326A19.5	0.3137
ARHGAP17	0.801499954025929
RET	0.75434654854662
NAALADL2-AS1	0.611447143810891
BSPH1	0.83819925561983
BBIP1	0.693037127060338
RP11-478H13.3	0.692981158626535
AKR1C4	0.801312059998161
AKR1CL1	0.495960278402981
CTD-2320B12.1	0.3136
CTD-2320B12.3	0.495912305459721
ATP11B	0.801260089309629
RP11-531F16.4	0.3136
KRT75	0.754078699613418
POLR3B	0.890449786320515
NDFIP2	0.495744400158311
AC068896.1	0.3133
FAM175B	0.495624467800161
RP11-446N19.1	0.495604479073802
RP11-185J20.2	0.495568499366357
ZNF414	0.495552508385271
RP11-31I22.4	0.610835488784326
AC007392.4	0.3131
ARHGAP28	0.993807492574188
MPV17L2	0.610695567699817
PTMAP6	0.610551648870037
IL17A	0.495212700037179
RP11-466F5.6	0.610467696219332
RNU6-1336P	0.495076776697942
FSBP	0.3129
RP1-128O3.6	0.3129
PGLYRP4	0.753283148304356
CTD-2521M24.4	0.495012812773596
CTD-2521M24.9	0.495012812773596
MRPL42P4	0.495008815028324
TPT1-AS1	0.494996821792509
AC006262.5	0.494980830811422
AC007193.6	0.753235175361096
RP11-662I13.1	0.3128
TRAV20	0.3128
CRYGA	0.610183856305044
RP11-695J4.2	0.494848905217457
RPL31P40	0.3127
ZNF682	0.69172186886596
RP11-773H22.2	0.494760954821481
HOXA11	0.691585945526723
BHLHE23	0.3126
SNTN	0.889538300398575
ZDHHC19	0.609812065994779
PPP2R4	0.799988806313239
NAPA-AS1	0.3125
RP1-80N2.3	0.3125
RP11-497D6.5	0.3124
RPS4XP2	0.609644160693369
AL160056.1	0.494401157747031
EFCAB8	0.799804910030743
HAUS6P1	0.752507585721653
OSTF1	0.924066826309961
ALDH7A1P2	0.3123
RNY3P4	0.3123
XXYLT1-AS1	0.3123
CLDN15	0.3123
FIS1	0.609456266665601
RP1-40E16.2	0.609440275684514
RP11-475D12.1	0.3122
RP11-475D12.2	0.691010270207603
RNF138	0.799561047569171
RP11-53I6.4	0.609344329797994
GCNT4	0.494061349398939
C15ORF53	0.494009378710407
RP11-521L9.2	0.3121
AC007422.1	0.493889446352257
RP11-304C16.3	0.312
NEFH	0.493861462135356
LRP1	0.69073842352913
RP11-545N8.3	0.493797498211009
ACMSD	0.312
CCNT2-AS1	0.799305191871784
CTC-661I16.2	0.493649581635957
STARD3	0.608860602620122
TBKBP1	0.3119
CTLA4	0.493485674079819
RP11-781P14.3	0.493469683098732
FUT2	0.690362635473593
DNAJC3	0.799013356466953
AC000370.2	0.751664061469331
ARL5B	0.608476819074042
OR4C4P	0.3116
RP11-317B7.2	0.3115
RP11-425I13.3	0.923475160009754
CTD-2024I7.1	0.3115
ATG4C	0.83570466257031
RP11-113K21.1	0.3115
RP11-659G9.3	0.798685541354676
SNORA70E	0.3115
BTBD10	0.608252945338829
RNU6-169P	0.3115
KCNC1	0.798601588703971
WDR90	0.492921991996514
AC020895.1	0.3113
CTC-312O10.2	0.492842037091081
CTA-276F8.2	0.3113
LRG_202	0.962305259833454
NEB	0.962305259833454
AC007560.2	0.607989094150899
SARDH	0.946438208850208
RP4-740C4.5	0.3113
RP4-740C4.6	0.3113
CACNA1C-AS1	0.492774075421462
MSX2P1	0.492726102478202
OR4D1	0.492726102478202
RPS17P14	0.3112
TGM5	0.798245789374793
CNPY2	0.3111
RP11-977G19.11	0.3111
RP11-977G19.12	0.3111
CTD-2090I13.1	0.607653283548079
RP11-930O11.1	0.835160969213364
RP11-158G18.1	0.492386294130111
COA1	0.834989066166682
STK17A	0.607401425595964
ENAH	0.797885992300343
RP11-212J19.1	0.492166418140169
HIC2	0.607293486473629
NPBWR2	0.491970528621857
WDR7-OT1	0.750184895718815
RP11-674N23.4	0.491878580480609
AL391417.1	0.3105
LINC00572	0.606953678125537
RNA5SP392	0.3104
HNRNPA1P66	0.3103
RP11-409I10.2	0.606729804390324
RP11-75L1.2	0.491558760858876
RP11-166J22.1	0.3102
RP11-567M16.2	0.491538772132517
TGM7	0.3102
RP11-210L7.1	0.3102
CTB-7E3.1	0.688303796658684
NOVA2	0.749701168540943
AC097499.1	0.834253481036695
TCF3	0.606409984768591
AC116351.1	0.491246936727686
RP11-43F13.3	0.606389996042232
MOXD2P	0.688115902630916
PRSS58	0.491230945746599
RNU7-197P	0.491202961529697
AL022344.4	0.3099
SLCO1B1	0.94569862597495
RP11-34C15.2	0.687892028895703
CDNF	0.687880035659888
CERCAM	0.490927117105952
NEU2	0.490907128379594
XXBAC-B476C20.17	0.606030198967782
RP5-1027G4.3	0.833925665924419
MIIP	0.605938250826534
TNK1	0.749097509004921
TSPAN17	0.605774343270395
RP11-45F15.1	0.3096
RP11-45F15.2	0.3096
AC006026.13	0.490611295229491
ATOH1	0.3096
RP11-550H2.2	0.748957587920413
FCAR	0.490487365126069
KIR3DL1	0.3095
KIR3DL2	0.3095
RNU6-222P	0.3095
CRTAP	0.60559444473317
LRG_4	0.60559444473317
OR2A12	0.3095
AC007682.2	0.605514489827737
RNA5SP150	0.3094
FMO8P	0.83330601540731
OR7D2	0.3093
TCEB1P29	0.490291475607757
MESP2	0.605382564233772
DPPA2P3	0.490215518447596
RP11-368I23.2	0.605230649913449
BTNL9	0.490099583834717
GHRHR	0.833122119124814
BTG2	0.3092
LINC01136	0.3092
SRPRB	0.605122710791114
RP11-380I10.3	0.60511471530057
AC019051.1	0.3092
RN7SL322P	0.489955665004937
RP11-122C5.3	0.60499478294242
THAP2	0.604942812253889
RP4-594A5.1	0.68670869629529
RP11-321L2.1	0.489851723627874
RP11-139H15.1	0.489831734901516
KLF17P2	0.489791757448799
NPY5R	0.60485086411264
LRG_113	0.489711802543366
STX11	0.489711802543366
RP4-564O4.1	0.489679820581192
AC025442.3	0.3089
CTA-221G9.11	0.686496815795891
USP10	0.94497903182605
CTD-2280E9.1	0.489563885968314
ELAVL2	0.993435702263923
ZWILCH	0.604583015179439
RP5-855D21.2	0.604547035471994
RP5-1119A7.10	0.489479933317609
LINC00482	0.3087
TMEM105	0.3087
TTLL8	0.862241695683634
AKR1C5P	0.686220971372146
ALG11	0.604423105368572
UTP14C	0.686196984900516
OR52N3P	0.489371994195274
C1ORF111	0.489312028016199
CTD-2265M8.2	0.686121027740354
CCDC64B	0.3086
RP11-473M20.5	0.3086
RD3L	0.3085
TDRD9	0.795123550317621
CCDC77	0.489140124969517
EFNA4	0.604179242907
WFS1	0.604143263199555
CEP41	0.747466428934081
RP11-17J14.2	0.489084156535714
ACLY	0.685833190080794
TTC25	0.489012197120824
RP11-366M4.1	0.3084
RP11-366M4.13	0.3084
RP11-366M4.14	0.3084
C5ORF47	0.488968221922836
DPRXP2	0.488908255743761
CSNK1G1	0.685653291543569
CTD-2116N17.1	0.74722256647251
SAA4	0.3083
RBMX2P5	0.3083
LIN28A	0.603823443577822
NR1I2	0.832094698589995
RP11-189B4.6	0.685605318600309
RP13-870H17.3	0.3081
RP11-54A9.1	0.861586065459081
AC011385.1	0.3081
ETF1	0.3081
PEBP1P3	0.488536465433495
RP4-620E11.4	0.308
LRG_318	0.488472501509149
ZNF276	0.488436521801704
AP001891.1	0.488416533075345
RN7SKP228	0.3079
IL13	0.603359705126309
RP1-79C4.4	0.603295741201962
CHML	0.488280609736109
RP11-734K21.2	0.603211788551257
RP11-734K21.5	0.603211788551257
KRT18P57	0.3077
P2RX6	0.861278239073163
EIF2AK2	0.684821760527063
RAB11FIP1	0.684737807876358
CYCSP39	0.487964787859647
RP11-205K6.1	0.746091204560628
EIF4G3	0.944075541394653
AC016738.3	0.684449970216798
LINC00926	0.3073
CTD-2357A8.3	0.745971272202478
SMC3	0.3072
RP11-989F5.1	0.3071
RP11-989F5.3	0.3071
CTD-2544N14.3	0.3071
RNA5SP349	0.487413099012157
RP11-61J19.2	0.307
RP11-501O2.5	0.307
ZRANB1	0.602204356742797
B3GAT1	0.683926265586209
CNTRL	0.793080702483799
SRXN1	0.74535162168537
SLC9B1	0.683742369303713
SLC9B2	0.793028731795267
NPS	0.3068
RP11-18M17.1	0.487053301937707
FAAH	0.487021319975534
RP11-390F4.2	0.745119752459613
AC009784.1	0.3066
RP11-445L13__B.3	0.3065
LAMB4	0.919585353860423
RP11-103G8.2	0.601460776122267
TNKS	0.966187070492242
TPM3P9	0.3064
ZNF761	0.3064
LRRC10	0.3063
RP11-359E8.5	0.486497615344945
SLC30A1	0.486497615344945
RNU6-738P	0.3063
TRPM5	0.60122890689651
RP11-268P4.2	0.3063
SPRR2E	0.486349698769894
RP11-159H10.3	0.744408153801256
ZSWIM7	0.486253752883374
CTD-2561B21.3	0.486213775430657
CTD-2561B21.5	0.486213775430657
RP11-8J23.1	0.486189788959027
RPL3P11	0.486185791213755
HNRNPDL	0.682439104345149
RNA5SP460	0.485865971592022
RN7SL568P	0.3058
RP11-214O1.2	0.485754034724415
MED4	0.3057
MBL1P	0.682263203553196
SFTPD	0.791705478110346
KRT9	0.3056
AC018359.3	0.485562142951375
OR52N1	0.485490183536485
MRPS33	0.3055
RP11-24P4.1	0.600133524692074
AC020983.5	0.485410228631052
IRAK4	0.681895410988203
LRG_75	0.681895410988203
MEAF6	0.743468683662414
MIR3145	0.3054
AC007339.1	0.3054
RP11-72H11.1	0.3053
CTB-114C7.3	0.681651548526631
RP3-400B16.4	0.599785720853439
DPYSL5	0.485062424792417
BEST3	0.942828244869893
SRRD	0.599569842608769
TFIP11	0.681383699593429
RP3-323N1.2	0.484894519491007
RP11-526I8.2	0.484750600661227
CCDC53	0.48473460968014
RGS9	0.882622201078592
RN7SL471P	0.3051
RN7SL204P	0.3051
ESYT2	0.858387869241748
SLC41A1	0.681139837131858
RN7SKP114	0.305
DIO1	0.681083868698054
CTC-360J11.4	0.484558708888187
RP1-159G19.1	0.598946194346389
GNAZ	0.882350354400118
RP11-44L9.1	0.598822264242967
AC096664.2	0.3046
RPL7AP69	0.598646363451014
RP11-286O18.1	0.3045
AC104306.1	0.3045
CMTM6	0.3045
CD2	0.680440231709316
AC008747.1	0.3045
AC006547.13	0.742145429977493
RP11-563K23.1	0.483859103465645
LRG_520	0.827785129187138
SMARCB1	0.827785129187138
ACADS	0.483783146305484
MIR4700	0.483783146305484
RP11-173P15.5	0.483783146305484
UNC119B	0.483783146305484
SMPD3	0.680248339936276
TXNDC12	0.3042
RP11-344A5.1	0.48363123198516
RP11-705O24.4	0.3041
RP11-554A11.6	0.483575263551357
OR6C2	0.3041
CYP2B7P	0.483499306391195
TSTD2	0.483483315410109
RP11-285C1.2	0.970780479809388
KRT1	0.741597738875274
LRG_471	0.741533774950928
NCBP1	0.483371378542502
XPA	0.741533774950928
RP11-1085N6.4	0.304
C12ORF50	0.741465813281309
RP11-138A9.1	0.597718886547987
RP11-138A9.2	0.679580716475908
AMPD1	0.679572720985364
RN7SL432P	0.3038
RP11-94B19.5	0.3038
LINC00616	0.679496763825203
SIRPG	0.789286842220987
PIWIL2	0.741249935036639
SPOP	0.857236518603508
RP11-255H23.4	0.597447039869514
CCDC168	0.597407062416797
SLC25A33	0.48281569194974
RP11-567G24.3	0.482799700968654
RP11-749H17.1	0.917654442894208
SOAT1	0.789007000051971
CTC-459I6.1	0.597219168389029
GDPD1	0.3034
AC011738.4	0.826693744727973
CTD-2562J17.2	0.826673756001615
OR11H7	0.597123222502509
RN7SL273P	0.482523856544909
RNF8	0.740754214622953
RBM6	0.856828748585798
RP11-325F22.5	0.3032
AC000099.1	0.930719074442015
TSLP	0.482256007611707
RN7SL275P	0.3031
KIAA0430	0.678661235063424
DHX16	0.48209609780084
RP11-248J23.5	0.3031
DENND1B	0.970332732338961
AC004014.3	0.596523560711758
C5ORF42	0.826202022059558
M1AP	0.596463594532683
CCDC92	0.678353408677506
DNAH10OS	0.481924194754159
RP11-380L11.3	0.481924194754159
RP11-138A23.2	0.3029
RP11-23A22.1	0.3029
RP11-813P10.1	0.3028
LAYN	0.3028
ZNF638	0.880707281093463
AC051649.12	0.48149643601009
MIR4298	0.3026
DIS3L2P1	0.481492438264819
AC005487.2	0.3026
AP003550.1	0.481408485614114
AC087645.1	0.595895914704107
BIRC5	0.595895914704107
RP11-219G17.6	0.3025
AL136160.1	0.3025
PKIG	0.787683746367049
RNU6-1088P	0.3024
SIRT4	0.3024
LGI2	0.900280241943544
RP11-588H23.3	0.900256255471914
LINC00519	0.739486929371834
RP11-402G3.3	0.481228587076889
AC004448.5	0.3023
RPS2P46	0.3023
HSPE1P6	0.481044690794392
OR10H1	0.3022
HPSE	0.825122630836208
CTC-457E21.1	0.3021
CTC-457E21.2	0.3021
AP003068.12	0.595292255168085
FAU	0.480840805785537
MRPL49	0.480840805785537
SYVN1	0.677198060293994
TM7SF2	0.595292255168085
ZNHIT2	0.595292255168085
TPSP2	0.480816819313907
RPL21P75	0.480808823823364
CTD-2315A10.2	0.48080082833282
TYRO3	0.480792832842277
RP3-453I5.2	0.302
FAM219A	0.855293614401478
RASGRP4	0.676930211360792
MPHOSPH10	0.738767335222934
MTRF1	0.594960442310537
NIPAL4	0.594864496424017
ST8SIA4	0.594832514461844
KB-1930G5.4	0.786676314558589
RP11-420K14.7	0.480353080862394
DDX4	0.879392022899085
BPIFA4P	0.3017
AC026310.1	0.786520402492994
AC003092.2	0.48024913948533
GPR75	0.3016
LINC00265	0.594572661019185
RP11-38C18.3	0.480197168796799
RASA3-IT1	0.676394513494389
OR4A9P	0.3016
GPR56	0.949736348699334
RP11-405F3.5	0.676326551824771
CTD-2206N4.4	0.786184591890174
RNU6-306P	0.3014
SUPV3L1	0.594044958643325
CA5A	0.593988990209522
RP11-204P2.3	0.593976996973707
RP11-343C2.11	0.675870808863801
VPS4A	0.675870808863801
RNF216-IT1	0.593925026285175
KDM4A	0.479585513770234
AC007881.2	0.479569522789147
OR7E46P	0.479569522789147
RP11-745L13.2	0.3011
C12ORF4	0.675634941892773
RP11-115A15.4	0.47933765356339
ABHD2	0.928964064267753
RP11-313J2.1	0.479297676110674
MEP1B	0.92895606877721
RP11-53I6.5	0.479273689639044
ANKS3	0.4792656941485
PMEPA1	0.928912093579221
RP11-791O21.5	0.3009
MIR182	0.479205727969425
MYLPF	0.3009
SEPT1	0.675419063648102
TBC1D10B	0.479165750516709
ZNF48	0.593473281069477
ASPHD2	0.737348135651493
HPS4	0.898705130306507
AC073072.7	0.3009
RNU4-29P	0.3008
RP11-439K3.3	0.3008
TRGJP1	0.3008
AL356309.1	0.3008
RP11-205K6.2	0.478925885800409
RP11-33G16.1	0.478893903838235
API5	0.3007
RP11-115P21.1	0.675095246281098
RP11-214O1.3	0.478825942168617
CTD-2587H24.5	0.478781966970629
SYT5	0.478781966970629
AC015923.1	0.478745987263184
RP11-269G24.3	0.3006
SHC3	0.963724459404896
KMT2B	0.674943331960774
TPTE2P6	0.878224681279758
OR4A46P	0.478606066178675
OR4A48P	0.478606066178675
AC002306.1	0.478578081961774
PBX4	0.592869621533455
RNU6-675P	0.592825646335467
AC011196.3	0.3005
BPIFB4	0.822987834861138
RP11-149I23.3	0.3004
DHX15	0.784885324676882
SP4	0.784857340459981
RBBP4	0.478414174405635
SYNC	0.3004
AC016739.2	0.592637752307698
C19ORF73	0.674487588999804
LIN7B	0.674487588999804
RP11-90D11.1	0.928408377674991
LINC00474	0.736404667767379
FAM151A	0.478142327727162
RP11-240D10.4	0.478142327727162
RNU6-601P	0.3002
OR4Q2	0.3002
MIR5702	0.478058375076457
MANEA	0.59228195297852
MANEA-AS1	0.3001
ADAM3B	0.3001
AC006499.9	0.478038386350099
RP11-320P7.1	0.592249971016347
RP11-5N11.5	0.592221986799445
RP11-25I11.1	0.784417588480097
AC092048.1	0.477966426935209
ZDHHC18	0.592098056696023
CTB-114C7.4	0.736072854909831
TMEM39A	0.3
AC123788.1	0.477686584766192
ASPG	0.673684042200199
SEC22A	0.735705062344838
RP11-243E13.2	0.673632071511667
ST3GAL5	0.591646311480325
