gene	p
RP11-77K12.8	0.558221493774714
OTOA	0.596683032236252
VPS13A	0.842192300342501
RP11-259A24.1	0.465845448264711
ZBTB5	0.409432006938218
RP11-113E21.1	0.465720501550809
RP11-446H18.1	0.261506122388981
RP11-446H18.6	0.261506122388981
RP11-386B13.1	0.342857457848859
MAPRE1P1	0.26143997412868
AC074091.1	0.342776609975158
C2ORF16	0.342776609975158
RP11-158I13.2	0.465595554836908
ZNF512	0.465595554836908
AC007880.1	0.55785767834306
MBL1P	0.557736406532508
SFTPD	0.63073101177439
RP11-324C10.1	0.797193108821238
RP11-554D15.3	0.760043510855664
RP11-554D15.4	0.514420320745564
CH25H	0.409013067956313
RNA5SP333	0.342526716547355
RNA5SP334	0.342526716547355
SAA1	0.342526716547355
SAA2	0.465294212762204
SAA2-SAA4	0.465294212762204
ST13P5	0.261219479927678
FAM49B	0.934105308030399
COLQ	0.689573564215261
MIR4270	0.408851372208911
RN7SL110P	0.342423819253554
CTB-109A12.1	0.796888091843185
CTB-47B11.3	0.557424039747755
AC007050.17	0.342276823119552
CD244	0.465000220494201
RP4-724P12.1	0.1534
AC020900.1	0.260962236693175
NOSIP	0.342181275632451
RP11-446H18.5	0.738185185729615
PCGF5	0.557089623542901
GAPDHP37	0.34208572814535
RP11-749H20.1	0.464742977259698
RP11-393I23.4	0.513740463625807
KNDC1	0.513733113819107
RPL5P28	0.464698878419498
AHCYL2	0.689088476973056
STRIP2	0.595422540387188
RP1-6P5.2	0.1532
RNU6-272P	0.341975481044849
AP4B1	0.513622866718605
AP4B1-AS1	0.688974554969204
BCL2L15	0.513622866718605
LRG_421	0.714581281512296
SCN3B	0.714581281512296
PWAR6	0.1532
RP11-701H24.3	0.1532
SDCBP2	0.737791971071161
EEF1A2	0.464478384218495
KCNQ2	0.595176321862735
AC007919.2	0.464393861441444
RN7SL797P	0.260598421261521
AC006026.13	0.464342412794543
TFAP2D	0.464298313954343
AC005758.1	0.40788487262785
CTC-459F4.3	0.660479354392979
RP11-882G5.1	0.556328918549442
AP000347.4	0.260403651383969
C22ORF43	0.513078981022799
GUSBP11	0.778146084757971
KB-1572G7.3	0.341523467932793
DCAF16	0.341472019285893
NCAPG	0.46401167149304
NBEAL1	0.660269884902027
WDR12	0.55617457260874
TRGV1	0.341398521218892
TRGV2	0.1529
RP11-529H20.3	0.1529
MIR3141	0.260256655249967
CTD-2176I21.2	0.407550456422996
RP11-108M12.3	0.463780152581987
DAOA-AS1	0.688180775845595
LDLRAP1	0.407465933645945
LRG_276	0.407465933645945
RP11-324I22.4	0.1528
ST6GAL2	0.811833923767805
FSCN1	0.1528
RP11-548B3.3	0.407274838671743
MTNR1A	0.463500859927384
EPHB6	0.341049405400638
OR2B4P	0.260003086918814
XXBAC-BPG308J9.3	0.555612312396184
MIR4791	0.1527
OR13D2P	0.463353863793382
TRIQK	0.795201311205515
RP11-597K23.2	0.406966146790339
KRT85	0.259834041364712
RN7SKP240	0.1525
API5	0.259804642137912
PKD1L3	0.795017566038013
HNRNPA3P14	0.406800776139588
RP11-458F8.4	0.1524
RHOBTB2	0.511719266783284
RP11-875O11.1	0.511719266783284
TNFRSF10B	0.554917755663026
RFX8	0.687122403680783
AP002856.6	0.554869981919476
RP1-97D16.1	0.340461420864631
HNRNPA1P49	0.259517999676608
SFT2D1	0.406499434064884
FAM92A1P1	0.1523
PTPN3	0.825658910170663
PSMG3	0.34031442473063
RNA5SP22	0.1523
RP11-386I14.3	0.34030707492393
ACAD11	0.554594364168222
NPHP3	0.757125637595731
UBA5	0.259385703156007
AC110086.1	0.1522
AC002480.3	0.340207852533478
DNA2	0.462332240662071
RNA5SP319	0.340130679563127
SLC25A16	0.406198091990181
C16ORF45	0.71225139278837
RP11-1021N1.1	0.686563818371577
MGME1	0.259246056828705
RP11-338N12.1	0.1521
EGLN1P1	0.259205632891855
RP11-182J1.1	0.340013082655926
SCAND2P	0.462181569624719
WDR73	0.406062120566229
CLEC14A	0.339946934395625
ANAPC4	0.462082347234268
AL162419.1	0.554079877699217
FAAH	0.405896749915477
RP11-65E22.2	0.259069661467903
RP11-67P15.1	0.510818915462523
RP11-151M7.1	0.258981463787502
RP5-843L14.1	0.339700715871173
DSTN	0.510682944038572
RP11-462D18.2	0.258926340237252
SND1	0.931995913507475
RP11-958J22.1	0.405643181584324
RP11-958J22.2	0.1519
FOSL1P1	0.1519
COLEC10	0.75615178820797
RP11-278I4.2	0.461622984315513
RP1-137K24.1	0.1519
ALMS1	0.756100339561069
ALMS1-IT1	0.339527995413721
MANF	0.405514559967073
RBM15B	0.2587830190066
VPRBP	0.405514559967073
CLCA1	0.755986417557218
TMPRSS7	0.553411045289509
CTD-2035E11.3	0.258665422099399
CTD-2201E18.3	0.339369974569669
CTD-2201E18.5	0.258665422099399
RPL3P7	0.1518
CTD-2342I9.1	0.40522791750577
RP11-588P8.1	0.626159432006938
SYNGR1	0.461115847653207
EXTL3-AS1	0.258459627511796
FIBIN	0.405047847241618
PSMC2	0.1516
ZNF594	0.258386129444796
RP11-843B15.2	0.258327330991195
RP11-729M20.1	0.734102368107719
RNU6-1236P	0.338932661071014
ANKMY1	0.656933072660189
DUSP28	0.258294256861045
RP11-152L20.3	0.936144879389672
BAZ1A	0.684965235414309
AC008155.1	0.338877537520763
C17ORF98	0.338862837907363
RPL23	0.338862837907363
RNU6-535P	0.404816328330565
MTHFS	0.71055358744065
ST20-MTHFS	0.733892898616766
RP1-207H1.2	0.338759940613562
RP1-207H1.3	0.552687089329551
FAM228B	0.590891384556586
RP11-507M3.1	0.62539872701348
CAP1P2	0.460447015243499
ZNF485	0.552367372738097
CACUL1	0.684391950491702
RP11-219E7.2	0.25790471710594
RP11-219E7.3	0.25790471710594
ZDHHC3	0.25789369239589
RP11-5N11.2	0.460303694012847
RP11-397P13.6	0.404316541474959
AC010209.1	0.1513
ENAH	0.624880565641124
OTOP1	0.50881609313675
RP11-275F13.1	0.1512
TTC39A	0.460024401358244
RP4-660H19.1	0.404018874303606
HSPD1P18	0.338113157623954
PER1	0.459932528774493
ARL5C	0.590160078789928
CACNB1	0.508665422099399
RP5-906A24.2	0.403923326816505
AC007365.2	0.338024959943554
CTD-3025N20.2	0.508621323259198
AGTPBP1	0.77365167796087
DNAJC11	0.508478002028547
THAP3	0.403750606359053
RN7SKP270	0.151
RP11-492M23.2	0.257397580443634
KIAA0556	0.551378823736936
ZNF503	0.257327757279984
ZNF503-AS2	0.257327757279984
RN7SKP67	0.459454791338988
NUGGC	0.753950521101295
RP11-443N24.3	0.33767951902865
KLF3P1	0.1509
UBTD2	0.65523526731247
RP11-528A10.1	0.1509
RP11-528A10.2	0.1509
C6ORF10	0.898036131649738
CCT6P2	0.337514148377898
EEF1A1P13	0.403302268150348
RNU7-46P	0.337503123667848
ILF2P1	0.257110937982331
MTRNR2L12	0.1508
RNU6-1094P	0.1508
RPL18AP8	0.1508
CYP4V2	0.55084596275118
CITED2	0.337231180819944
IFIT6P	0.337220156109894
AC003682.16	0.337209131399844
ZNF134	0.402964177042144
ZNF530	0.402964177042144
ALDH1A3	0.402949477428744
RP11-66B24.4	0.256901468491379
CTC-555I19.1	0.654540710579312
RP11-114M1.1	0.256861044554528
PPAP2A	0.507430654573785
DAPK3	0.458694086345529
EEF2	0.458694086345529
MIR637	0.402853929941642
SDS	0.256816945714328
SDSL	0.1506
KEAP1	0.402809831101442
S1PR5	0.337073159975893
RP11-353B9.1	0.1506
GATA3-AS1	0.402758382454541
RP11-379F12.4	0.402758382454541
RP11-147G16.1	0.336995987005542
SLC35F2	0.859883285069603
AC096643.1	0.256710373517177
RP1-223B1.1	0.507195460759382
RP11-117D22.2	0.256611151126725
UPF1	0.402486439606638
RP11-478C1.7	0.653978450366755
ZFYVE28	0.897429772596981
COX6CP11	0.336727719060989
C6ORF211	0.402398241926237
RNU2-27P	0.402387217216187
RP11-61L19.3	0.402387217216187
AL133410.1	0.256489879316174
FAM221B	0.458194299489923
HINT2	0.336683620220788
NPR2	0.402365167796087
SPAG8	0.336683620220788
RP11-123M21.1	0.1503
AL359314.1	0.256453130282674
PABPC1P11	0.549802290199768
SNOMBII-202	0.588087433300504
ATP5EP2	0.336507224859986
C9ORF141	0.256324508665422
CDYL2	0.91845389466257
MIR5584	0.256221611371621
AC079199.2	0.1502
IKZF3	0.506541327963075
KRT8P34	0.256214261564921
RP11-366M4.3	0.549508297931764
MAP3K19	0.587881638712902
CCDC61	0.622289758779344
CTC-344H19.4	0.336316129885784
IGFL4	0.506434755765923
PGLYRP1	0.401960928427582
RP11-312B8.2	0.25613341369122
CNGA3	0.506357582795572
RP5-991C6.4	0.653034000205795
RP4-806M20.3	0.336047861941231
RP11-428G2.1	0.401630187126079
RP11-955H22.2	0.255898219876817
RP11-955H22.3	0.457374796042864
MNS1	0.401545664349028
C19ORF73	0.401530964735627
LIN7B	0.401530964735627
PPFIA3	0.680977965279513
SNRNP70	0.457282923459113
NOS2	0.587220156109894
PRPS1L1	0.255751223742816
RPL31P20	0.255707124902615
CTD-3128G10.6	0.548655720354555
SH2D3A	0.587025386232342
TRIP10	0.621525378882535
YTHDC2	0.621492304752385
ATP13A1	0.45699995590116
ZNF101	0.335691396316277
CCDC162P	0.505596877802114
DUSP15	0.401236972467624
LINC01135	0.751231092622264
RP11-63G10.2	0.255596877802114
AC006946.16	0.335628922959326
AC006946.17	0.1497
RP11-103G8.1	0.335595848829176
RP11-103G8.2	0.456856634670508
HMGB1P35	0.335577474312426
RP11-93K22.6	0.621249761131282
RP11-831F12.3	0.255527054638463
IDH1	0.456805186023608
IDH1-AS1	0.255519704831763
TRAJ44	0.401082626526922
TRAJ45	0.456786811506857
TRAJ46	0.456786811506857
TRAJ47	0.456786811506857
TRAJ48	0.505383733407811
TRAJ49	0.505383733407811
TRAJ50	0.505383733407811
TRAJ51	0.505383733407811
TRAJ52	0.505383733407811
RP11-92G19.2	0.586661570800688
RP1-137D17.2	0.255457231474812
AKR1B10	0.255409457731262
PGM5	0.833640800246954
RP11-88I18.3	0.335345955401373
C19ORF35	0.255346984374311
OAZ1	0.335334930691323
AC004041.2	0.40085110761587
IL13	0.335323905981273
AC002542.2	0.400821708389069
RP1-309F20.4	0.25526246159726
AL591042.1	0.25523673727381
AC027348.1	0.255207338047009
RP11-340E6.1	0.679915918211351
MTND5P22	0.255174263916859
AC016773.1	0.1494
RP1-130L23.1	0.255130165076659
THA1P	0.456257625424451
TMEM235	0.504814123388555
RPS12P2	0.1494
RP11-21L23.2	0.456217201487601
CD79A	0.1494
LRG_42	0.1494
RP11-626G11.1	0.334934366226168
RP11-626G11.5	0.334934366226168
TNKS	0.81928295285834
RPIA	0.585768569286628
GATAD2B	0.455956283349748
C11ORF45	0.455930559026298
ENGASE	0.504428258536801
AC013480.2	0.400237398756413
FOXO1	0.585592173925826
DEFB124	0.455779887988946
REM1	0.400138176365962
HIGD1AP6	0.40002792926546
PIK3C3	0.39998015552191
KIF20B	0.399939731585059
RNU6-694P	0.455485895720943
KCNT2	0.768999250319717
SAMM50	0.845224095606286
AC011225.1	0.334372106013612
RNU11-4P	0.334353731496862
CRB2	0.455324199973541
AC010976.2	0.334287583236561
IWS1	0.584971115259669
RP11-513M1.1	0.399660438930456
RP11-474N24.2	0.33419571065281
CTB-37A13.1	0.2544062091167
AC113171.1	0.25439885931
RP11-81N13.1	0.803010480824354
AC079305.11	0.886298490349704
RP11-157F20.3	0.334125887489159
SPATA12	0.399491393376354
RP5-1198O20.4	0.727399344397242
RP5-1198O20.5	0.399476693762954
KIAA1467	0.584552176277764
RNU6-450P	0.1489
ARHGEF7-AS2	0.399351747049053
ARHGEF7-IT1	0.584511752340913
AC009987.1	0.333978891355157
C5	0.703740316629673
LRG_28	0.703740316629673
LRRC53	0.503219215334637
RNMTL1P2	0.254137941172147
RP1-122P22.2	0.78595157947346
SEMA4D	0.81758147260727
HCFC2	0.618625880139352
SNORD75	0.333769421864205
PRC1	0.503042819973835
PRC1-AS1	0.454589219303532
AC007193.10	0.45441649884608
HIF3A	0.618368636904849
A2M	0.253921121874495
RNY4P16	0.1486
RP11-227B21.2	0.398697614252745
SNX18	0.649171676784901
RP11-300M6.1	0.398642490702495
SPIRE2	0.3333431330756
TCF25	0.398605741668994
CYCSP55	0.1485
HMGA1	0.1485
RP11-666F17.2	0.398502844375193
MIR491	0.253597730379691
RPL15P2	0.398421996501492
TMEM87B	0.58336885739905
CASC4	0.25354628173279
RP11-616K22.2	0.1484
FZD6	0.617685104881742
AC112693.2	0.25348380837584
COMT	0.702542298137559
MIR4761	0.453718267209572
TSPAN13	0.676777550750415
IFNG-AS1	0.945736377133281
RPL39P28	0.398142703846889
ACTRT3	0.1483
LRG_347	0.1483
MYNN	0.253344162048538
RP11-362K14.5	0.1483
RP11-816J6.3	0.1483
TERC	0.1483
PER3	0.725734613179673
RP3-467L1.4	0.501936674065472
ATP2B2-IT2	0.253314762821738
RP11-158I3.1	0.398028781843038
RN7SL226P	0.397925884549236
SEPHS1P7	0.453336077261168
KNOP1P4	0.253189816107836
PPIAP25	0.332681650472593
EIF1	0.1482
JUP	0.766592188625439
PNPLA8	0.648201502300489
FOXD3	0.332608152405592
RP4-792G4.2	0.332608152405592
COX6B1P7	0.397734789575034
ADAMTS14	0.915216304811183
MIR548AE1	0.253064869393935
BBIP1	0.501400138176366
RP11-348N5.7	0.33243910685149
SHOC2	0.58245380646489
ZNF250	0.544062091167002
RP11-429J17.2	0.332314160137588
ZNF707	0.397451822017081
AQP9	0.815916741389701
RP11-269C4.1	0.452810566082112
SLC5A8	0.701439827132546
RP11-542F9.1	0.332211262843787
ICOS	0.54387467109615
LRG_65	0.54387467109615
MIR585	0.252741477899131
PPIC	0.452579047171059
RP11-359P5.1	0.332115715356686
SNX24	0.746156051095856
AC021660.1	0.252719428479031
RP11-227H4.1	0.252719428479031
FOXB2	0.252701053962281
LINC00883	0.675509709094651
BANP	0.64737097414338
CTD-3057O21.1	0.332064266709786
AC073072.5	0.543624777668347
IL6	0.543624777668347
RP11-321E2.3	0.724415322877008
RP11-321E2.4	0.581711475988182
DPPA2P4	0.396929985741375
MT1X	0.396929985741375
RP11-343H19.2	0.396929985741375
HCG4P11	0.543382234047245
HLA-F	0.647043907745226
RPL23AP1	0.543382234047245
AC133141.1	0.331810698378633
AC006296.1	0.647010833615076
RPS4XP15	0.252407061694277
CTAGE3P	0.331689426568081
CTD-2587H24.1	0.252355613047377
PPP1R12C	0.452075585412104
NDUFS5P6	0.1477
CBX1P5	0.1477
LARP1B	0.500371165238354
RP11-159H10.1	0.33158652927428
RP11-159H10.3	0.451976363021653
COL8A2	0.451954313601552
RP11-565F19.2	0.396591894633171
PTGR1	0.54301106880889
RP11-16L21.7	0.331527730820679
CTD-2170G1.2	0.500227844007703
CYP4F11	0.54294859545194
MTHFD2L	0.581108791838775
RNA5SP227	0.252124094136324
EZR	0.542731776154287
EZR-AS1	0.252068970586074
TKT	0.451597847976598
ATP6V1G1	0.499904452512899
AC013442.1	0.331200664422526
AL357673.1	0.251929324258772
HUS1B	0.251896250128622
RP11-359E19.1	0.251841126578371
RP11-359E19.2	0.542386335239383
RP11-84A19.4	0.615017125049611
AP000783.1	0.330976495318173
DSG4	0.330947096091373
CTD-3010D24.3	0.451112760734393
RN7SKP180	0.330899322347822
RP11-271O3.1	0.330833174087522
RP11-804F13.1	0.251672081024269
MPP7	0.97720457451969
UCHL5	0.251635331990769
AC007557.1	0.33071557718032
AC007557.2	0.395658469182261
AC007557.3	0.395658469182261
AC007563.1	0.33071557718032
ANAPC10P1	0.330653103823369
DNAJC19P7	0.330653103823369
ZFYVE9	0.580208440518014
RPPH1-2P	0.251517735083567
MIR4297	0.395566596598509
RP11-762B21.5	0.330575930853019
AC006227.1	0.614421790706904
AKT1S1	0.251315615399315
PNKP	0.1471
TBC1D17	0.330392185685516
GABRG2	0.722982110570492
PRDM4	0.330377486072116
RP11-864J10.4	0.330377486072116
AC013436.6	0.1471
RP11-281A20.1	0.57981155095621
SEC22C	0.330303988005116
RP11-703M24.5	0.782228902379867
LUCAT1	0.147
RP11-213H15.4	0.147
CCDC91	0.964349762601244
RP11-874G11.1	0.147
MARK2P13	0.450296932190683
RP11-196O2.1	0.579638830498758
AL035697.1	0.450260183157183
FAM198B	0.251135545135163
NUDT19P5	0.147
RP11-597D13.9	0.251135545135163
KLHL36	0.498533713563333
RN7SL711P	0.450212409413632
SERPINB6	0.450194034896882
C9ORF153	0.54121404107072
RP11-274B18.2	0.450124211733231
RNF138	0.645085184259654
RP11-53I6.1	0.394905113995502
RP11-53I6.2	0.744160578576783
RP11-53I6.3	0.450109512119831
RP11-756G12.1	0.329998971027062
RP3-399J4.2	0.32986299960311
EFNA2	0.25083420306046
RPS15P9	0.1468
LINC00487	0.644677269987799
KIF14	0.540688529891664
SDR16C5	0.497817107410075
RP11-838N2.4	0.329561657528407
SNX3	0.578815652148349
CLECL1	0.250617383762807
RP11-75L1.1	0.394287730232695
AP3B2	0.394199532552294
RP11-752G15.3	0.449345132223023
ACBD3	0.578617207367446
RP11-275I14.4	0.449326757706272
LMLN-AS1	0.329377912360905
RP11-83C7.2	0.813109115230269
RP11-429O1.1	0.721556248070676
AC017084.1	0.329315439003954
TGFA	0.891009716444457
TGFA-IT1	0.449212835702421
AC114765.1	0.982562583604051
CENPV	0.1465
PIGL	0.44913198782872
RP11-215E13.1	0.578323215099443
TRERNA1	0.329216216613503
FBXO36	0.393938614414441
AC005152.3	0.329135368739802
AC007461.1	0.329135368739802
LINC01152	0.39387246615414
RP11-84E24.2	0.39387246615414
CTD-2200A16.1	0.39381734260389
RNA5SP346	0.250275617751253
RNU6-285P	0.329047171059401
TERF1	0.448867394787517
AC010677.5	0.1464
RPSAP4	0.539755104440753
AC074366.3	0.393692395889988
GALM	0.612488791544782
RP5-1087E8.2	0.250180070264152
CTC-512J14.1	0.328958973379
CTC-512J14.7	0.496993929059666
RP11-778J16.3	0.448683649620015
RN7SL703P	0.393585823692837
AC005517.3	0.250117596907201
PLK2	0.328841376471799
MIR181A1	0.328804627438298
MIR181B1	0.328804627438298
EIF4BP3	0.448551353099414
RP11-367F23.2	0.1462
POLR2B	0.61223889811698
MRPL38	0.328694380337797
RP11-552F3.10	0.249941201546399
RP11-552F3.12	0.448507254259213
TRIM65	0.328694380337797
OR52I1	0.393280806714783
TRIM68	0.393280806714783
RP11-1082A3.1	0.393251407487983
ALDH1L2	0.697088741566097
C12ORF45	0.539211218744947
RP3-428L16.2	0.393075012127181
MIR1249	0.448136089020859
CTD-3098H1.2	0.393060312513781
SULT2A1	0.393060312513781
TPRX2P	0.539020123770745
AC068287.1	0.328374663746343
MIR3183	0.39302356348028
RHCG	0.496269973099707
RP11-126F18.2	0.448044216437108
RNF169	0.39294639050993
XRRA1	0.448018492113657
RP11-58K22.2	0.328253391935792
AC080037.1	0.328242367225742
RNU4-46P	0.328220317805642
AC009878.2	0.577095797380529
CASC7	0.670901380293698
CHRAC1	0.447919269723206
CTA-204B4.2	0.249551661791295
SERPINB1	0.577081097767129
CNDP2	0.538773905246292
COX5BP3	0.146
RP11-1149O23.1	0.249448764497494
KB-1562D12.1	0.838995134427965
HOXA3	0.642428229137574
HOXA5	0.392645048435226
HOXA6	0.447698775522204
HOXA-AS2	0.53857178556204
HOXA-AS3	0.611294447956019
RP1-170O19.22	0.53857178556204
RP1-170O19.23	0.392645048435226
AC079602.1	0.249360566817093
HNF1A	0.495858383924503
HNF1A-AS1	0.249360566817093
LRG_522	0.495858383924503
APOOP2	0.327941025151039
CLCN3	0.642284907906922
NEK1	0.576673183495274
SIAH1	0.538310867424187
AC007353.1	0.1458
RP11-488I20.8	0.1458
MRC2	0.495520292816299
RP11-121G22.3	0.4473533346073
L1TD1	0.576368166517221
RP5-1155K23.4	0.495450469652648
BAIAP2-AS1	0.392251833776772
CTD-2561B21.10	0.392251833776772
CTD-2561B21.11	0.327665407399785
MAPK8IP2	0.392218759646621
B3GALT1	0.576184421349718
MIR4789	0.327580884622734
MTND3P4	0.391987240735569
AE000658.25	0.327411839068632
OR10G3	0.446956445045495
ARAP1-AS1	0.446864572461744
CTD-2195M18.2	0.248835055638037
ATG7	0.719027914565847
WDR36	0.641377206779462
AC011995.3	0.248761557571036
CRLS1	0.575717708624263
RN7SL498P	0.248754207764336
CRIP1P4	0.32716562054418
HTR7	0.669438768760382
IL16	0.824923929500654
RP11-761I4.4	0.49470813917594
STARD5	0.537366417263226
EPX	0.494682414852489
MKS1	0.391616075497214
HCG17	0.795182936688765
HCG18	0.641138338061709
HLA-L	0.327088447573829
RN7SKP205	0.446379485219539
MIR3150A	0.326952476149877
CTD-2124B20.2	0.326878978082876
RP11-475O6.1	0.942164371077041
RPLP1P13	0.248434491172882
OR5BE1P	0.248401417042732
SLC35F5	0.575096649958106
CEACAM20	0.53685928060092
RP11-279F6.1	0.574957003630804
ITGA10	0.536723309176969
RP11-315I20.3	0.494098105219833
AC003002.6	0.326629084655074
AC004076.7	0.445993620367784
ZNF548	0.1453
RNU6-137P	0.1453
RN7SL592P	0.574861456143703
DPM3	0.326540886974673
HMGN2P18	0.24822134677858
RNU7-150P	0.326540886974673
DST	0.916910435255553
RP11-142A23.1	0.248180922841729
PRMT3	0.694336238956915
OPN3	0.717907069044084
AC083863.5	0.248070675741228
FKBP9	0.248070675741228
MIR5691	0.32627996883682
SCUBE2	0.837142983139543
HIGD1AP5	0.1451
SAA3P	0.1451
SAAL1	0.44557468138588
RP11-344B5.2	0.608924135295242
LINC00486	0.809702479824781
BAIAP2L1	0.608828587808141
RP11-503C24.6	0.493510120683826
KCNG1	0.390392332681651
CDK3	0.445265989504476
EVPL	0.39037763306825
SLC38A10	0.535830307662909
FCGR2A	0.445104293757074
HSPA6	0.1449
MRPS17P3	0.1449
CDK17	0.717168413470726
RP3-463P15.1	0.445045495303473
MIR4684	0.247633362242573
PITRM1	0.738765820458922
PITRM1-AS1	0.717054491466874
LRG_86	0.823461317967337
MYO5A	0.823461317967337
RP11-507K13.6	0.1448
METTL11B	0.325739758044363
PREPL	0.444883799556072
RP11-523L20.2	0.444843375619221
AC092905.1	0.1448
RP11-702L6.4	0.325662585074013
PSMB9	0.793521880374546
AC010982.2	0.389877846212645
MRPL50P4	0.389848446985844
MYO7B	0.793308735980244
RP11-286H15.1	0.24740184333152
AC092988.1	0.492569345426215
RN7SL156P	0.389683076335092
TLDC2	0.389683076335092
MIR661	0.1446
RNU6-58P	0.492297402578312
PDCL3	0.247185024033868
RNU6-36P	0.1446
AC073587.1	0.325221596672008
RP11-510I21.1	0.247126225580267
ARHGEF26	0.607248379367623
RNU6-180P	0.325026826794455
C1ORF220	0.389227388319687
TEX35	0.491992385600259
ITGBL1	0.945306413441326
APBA2	0.835654647282776
KIAA0196	0.44382175248791
SQLE	0.324861456143703
SLAMF7	0.324850431433653
RP11-384F7.1	0.986035367269841
RP11-433O3.1	0.324791632980053
CTB-54I1.1	0.443700480677358
SRGN	0.324754883946552
FIG4	0.691907127842538
LRG_241	0.691907127842538
BCL2L2	0.324703435299652
HOMEZ	0.443619632803657
PPP1R3E	0.324703435299652
RP11-124D2.7	0.246747710535213
MIR1827	0.324655661556101
TBC1D2B	0.572182451601523
RPL7AP58	0.1443
NXPE2	0.606436225727263
PDP2	0.324479266195299
NEIL3	0.737045965691102
RP11-376O6.2	0.691631510091285
RP11-473D24.1	0.324438842258449
RP11-831A10.1	0.24651986652751
C19ORF44	0.246416969233709
CHERP	0.246416969233709
CTD-3222D19.2	0.691495538667333
Z95704.1	0.144
ZNF595	0.144
RN7SL283P	0.388323362095577
HIGD1AP12	0.388249864028576
PGCP1	0.246295697423158
FCF1P5	0.144
REV3L-IT1	0.144
AC008085.1	0.246273648003058
BRK1P2	0.246240573872907
TCEB3CL	0.1439
TCEB3CL2	0.1439
SPTY2D1	0.323957429919593
SPTY2D1-AS1	0.323957429919593
FDFT1	0.736527804318746
SUB1P1	0.490614296843993
LBP	0.533059430536977
PLEKHM1	0.1438
RP11-358M14.2	0.636717429331609
STARD7-AS1	0.245968631025004
DZIP3	0.387794176013171
KIAA1524	0.387794176013171
AHCTF1	0.66490761292978
RP11-247L20.4	0.245902482764703
RP11-480I12.5	0.1437
C1QTNF8	0.323593614487939
LA16C-349E11.1	0.323593614487939
LA16C-381G6.1	0.245847359214453
SPATA16	0.901997677461083
RCAN2	0.714349762601244
RRAGC	0.387588381425569
FAM92B	0.387581031618868
KIAA0513	0.736108865336842
RP11-322N21.2	0.245773861147452
TSPAN1	0.387522233165268
AC007620.3	0.1436
