gene	p	score
RP1-152L7.5	0.359121455499098	0.360808094923785
TMEM14A	0.297408261740378	0.531869297006268
RP11-127B16.1	0.1281	1.13541852850828
CTD-2533K21.4	0.359049496084209	0.361000608521379
CTC-523E23.1	0.1281	1.13541852850828
CTC-523E23.9	0.223677845695028	0.759830864249679
RPL7P39	0.1281	1.13541852850828
TBC1D30	0.358941556961873	0.361289404008367
AC068196.1	0.223649861478126	0.759924488201282
SULF2	0.845219296316877	-1.01614276406986
RP11-941H19.1	0.128	1.13589622116731
RP11-524O24.2	0.128	1.13589622116731
GAMTP2	0.223541922355791	0.760285671574294
LINC00457	0.808571965411508	-0.872645982175739
RP11-266E6.3	0.7058259141844	-0.54123129193549
AC005255.6	0.458897181989358	0.103212443744161
OR7A17	0.411971647990533	0.222476075004594
RP1-90J20.12	0.458857204536641	0.103313188057033
SSX2IP	0.45875726090485	0.103565053429027
OR1J1	0.411811738179667	0.222886971786705
RP11-542K23.9	0.411811738179667	0.222886971786705
RN7SL570P	0.223402001271283	0.760754019914879
MIR876	0.223398003526011	0.760767403747848
FAM171B	0.500577674191756	-0.00144801496860037
TMEM231	0.358485814000904	0.36250909532801
NME7	0.632627198260181	-0.338819641913894
RP4-800F24.1	0.1278	1.13685238490006
GSTP1	0.296696663082022	0.533925142455405
FAT3	0.937143451093583	-1.53122781846179
AC009299.2	0.223182125281341	0.761490333232834
TANK	0.41143595012413	0.22385272749993
RP11-57C19.6	0.1278	1.13685238490006
AL138963.1	0.1277	1.13733085675675
TNFRSF10D	0.500069960542254	-0.000175365074221362
RP11-33I11.2	0.296480784837352	0.534549271911314
PCSK2	0.93706349618815	-1.53058089022305
RAD21	0.296416820913005	0.534734239142369
RHPN2	0.537676750312824	-0.0945824384573033
RP11-412P11.1	0.357882154464882	0.36412548236066
C1ORF116	0.296272902083225	0.535150482324366
AC016251.1	0.22286630340488	0.762548669913763
ASPRV1	0.1276	1.13780958913044
PCBP1-AS1	0.296216933649422	0.535312379712194
SIGLEC28P	0.410744340192132	0.225630675535077
SIGLEC29P	0.357646287493854	0.364757309142435
ZNF175	0.457601912521338	0.10647709825883
RP11-473C19.1	0.571537652763841	-0.180290269305723
RP11-380D15.2	0.1276	1.13780958913044
RP11-91N2.3	0.743924426623384	-0.655491827077194
RP11-201O14.1	0.1275	1.1382885824148
KIAA1109	0.571441706877321	-0.180045833395315
C19ORF59	0.222670413886568	0.76320553595037
CTD-3214H19.12	0.222670413886568	0.76320553595037
CTD-3214H19.16	0.295985064423665	0.535983247021809
RETN	0.222670413886568	0.76320553595037
CHIA	0.724743244809927	-0.596990818865454
RP5-1125M8.2	0.457346056823951	0.107122101428547
CTC-281M20.1	0.602652104213224	-0.260217778096598
AC007278.2	0.410420522825127	0.226463370064603
AC007278.3	0.410420522825127	0.226463370064603
MIR4772	0.357362447579565	0.365517836188601
PVALB	0.35735045434375	0.36554997578685
RP1-20N4.1	0.35727849492886	0.365742821307437
AC004019.18	0.41028459948589	0.226812942924799
AC027309.1	0.357178551297068	0.366010684876438
STMN2	0.657553140029024	-0.405794337039848
RP11-677I18.4	0.22241056044391	0.764077397363349
RP4-723E3.1	0.903654338952831	-1.30265865824811
AC008060.8	0.602160381544809	-0.258942978255108
RP11-86L19.2	0.498674747442442	0.00332192164144983
CHSY1	0.602048444677202	-0.258652838783052
RP11-424I19.2	0.409888822703995	0.227830974873996
DIRAS2	0.602012464969757	-0.258559584292137
RN7SL306P	0.1272	1.13972713168202
AL158147.2	0.356682830883382	0.367339676859979
CHMP1A	0.222062756605275	0.765245260138447
USP24	0.680971931830448	-0.470418378261917
USP2-AS1	0.601544728772972	-0.257347480187748
RP11-100M12.1	0.295113555954442	0.538506944734737
RP11-100M12.2	0.295113555954442	0.538506944734737
RP1-65P5.5	0.356446963912353	0.367972247542204
AP000911.1	0.221910842284951	0.765755688708212
ACPT	0.295025605558465	0.53876182018808
OLA1	0.63010462099376	-0.332130450214024
PSMA2P2	0.294925661926673	0.539051493875357
LRRC10B	0.294913668690858	0.539086257757155
MIR4488	0.294913668690858	0.539086257757155
RP11-480O10.2	0.294905673200315	0.539109434040301
KANK3	0.409117257866563	0.229816303088336
MTG2	0.409077280413847	0.229919194454856
CUL5	0.629700848721321	-0.331061141669492
CYBRD1	0.569594748561811	-0.175342520328262
RP11-521C10.1	0.1269	1.14116804340304
CTD-2207O23.10	0.294641822012385	0.539874413956888
PNPLA6	0.497495412587301	0.00627811086633003
CTD-2247C11.1	0.497475423860942	0.00632821616832929
AC091171.1	0.408841413442818	0.230526303104063
FAM160B2	0.455599042140233	0.111527469099927
NUDT18	0.355907268300678	0.369420209588837
RP11-773H22.1	0.355895275064863	0.369452395310668
AL596137.1	0.294577858088038	0.540059911204619
EFCAB5	0.497427450917682	0.00644846895818325
RP11-1148O4.2	0.1268	1.14164887415982
RP11-406O16.1	0.680156391795028	-0.468136167702488
ABI2	0.408757460792113	0.230742413116842
RP11-363J17.1	0.221503072267241	0.767126774124114
AC073072.6	0.355819317904702	0.369656247105139
SEC23A	0.408685501377223	0.230927658847862
RAB30-AS1	0.455435134584095	0.111940897106095
RP11-113K21.4	0.455435134584095	0.111940897106095
KCNG4	0.355731367508725	0.369892305218162
RP11-324E6.9	0.294425943767715	0.540500541671372
AC018463.4	0.1268	1.14164887415982
RN7SL872P	0.45537516840502	0.112092156031554
CTBP2	0.921032537648766	-1.41205106905067
RNU6-579P	0.22137914216382	0.767543762342325
RP11-1036E20.10	0.221363151182733	0.767597576994803
SLC25A47P1	0.294353984352825	0.540709297994179
AC098817.3	0.294210065523045	0.541126881353238
MTND4P25	0.294210065523045	0.541126881353238
MTND5P27	0.294210065523045	0.541126881353238
MTND6P7	0.294210065523045	0.541126881353238
LRP2	0.926201622285031	-1.44807257194634
RSPH6A	0.29405415345745	0.541579369835281
TRBV26	0.1266	1.14261132835162
PEMT	0.355243642585582	0.371201729324011
RASD1	0.1265	1.14309295259103
RP11-524F11.1	0.221083309013716	0.768539693574711
CTD-2244C20.1	0.221055324796815	0.768633942747641
MIR140	0.293938218844572	0.541915907521876
RP11-57A1.1	0.496647890589707	0.0084025911018924
SNX3	0.496475987543026	0.00883350414435074
EYA3	0.496424016854494	0.00896378049968815
RPL17P1	0.354991784633467	0.371878156477754
RBM24	0.354931818454392	0.372039235632916
TUBGCP3	0.568275492622161	-0.171985390238938
RP1-32I10.10	0.599581835844584	-0.2522648849539
CYP7A1	0.407634094370775	0.233635212262593
RP11-114M5.3	0.1264	1.14357484213054
AC005594.3	0.220751496156168	0.769657659382038
MRPL3P1	0.1263	1.14405699737462
OR5M12P	0.220695527722365	0.769846326739113
C6ORF164	0.293462487157243	0.543297515946237
C4ORF50	0.567775774463203	-0.170714258091419
RP11-118E18.2	0.354500061965052	0.37319929085289
PTPN2P1	0.220599581835845	0.770169820265336
AARS2	0.407154364938175	0.234871165909176
RP11-444E17.6	0.740166546068018	-0.643858942543616
MPV17L	0.354272190484567	0.373811744658703
COMT	0.533131313938938	-0.0831435823046021
MIR4761	0.22044366977025	0.770695669219024
RP1-206D15.5	0.354216222050763	0.37396219335182
FANCD2	0.1261	1.14502210659893
RNU6-670P	0.1261	1.14502210659893
RNU6-903P	0.354164251362232	0.374101903289283
RP11-692N5.1	0.354164251362232	0.374101903289283
FDPSP3	0.22037171035536	0.770938440623505
GCH1	0.453536205580053	0.116732025399299
MIR4308	0.22037171035536	0.770938440623505
WRNIP1	0.532915435694268	-0.0826005944222405
RP11-164A6.1	0.126	1.1455050613927
RP11-169I9.2	0.29299874870573	0.544645292804152
RP11-319G9.5	0.567080166785933	-0.168945300791055
SLC16A1-AS1	0.292930787036112	0.544842894913957
AMY2B	0.1259	1.14598828351809
RN7SL445P	0.495012812773596	0.0125013501312732
EBF1	0.908163795619271	-1.32953232426767
LINC00861	0.494864896198544	0.0128721518424527
RP11-380D15.3	0.220071879459985	0.771950477674572
RASSF2	0.739414969956944	-0.641542834789705
DLX1	0.353664533203273	0.375445641267615
DLX2	0.1259	1.14598828351809
SLC12A7	0.532379737827865	-0.0812532848949774
CACNA2D3-AS1	0.452916555062944	0.118296020898831
SNX30	0.756997053661735	-0.696675503200672
AC105049.1	0.21989198092276	0.772558079566638
NRBP2	0.292479041820413	0.546156909098744
C6ORF3	0.4061349398939	0.237498761646267
TRAF3IP2	0.677122103133833	-0.459666256161506
TRAF3IP2-AS1	0.756949080718475	-0.696522233258424
COL17A1	0.40608696695064	0.237622453475587
RP5-1006K12.1	0.353364702307898	0.376252209419665
RP11-365H23.1	0.292363107207535	0.546494286003081
CSRP3	0.494265234407794	0.0143754206864213
LRG_440	0.405963036847218	0.237942007533991
HMOX2	0.1257	1.14695553140098
NMRAL1	0.1257	1.14695553140098
CBX4	0.35324876769502	0.376564148042035
RP11-353N14.2	0.35324876769502	0.376564148042035
RP11-149P24.1	0.719782042927789	-0.582194148806954
AL162458.1	0.353212787987575	0.376660964029428
MMP9	0.405891077432328	0.238127566200294
RP11-465L10.10	0.353212787987575	0.376660964029428
ESPN	0.452420834649258	0.119547425488729
HES2	0.292223186123027	0.546901547886141
MIR4252	0.219688095913905	0.77324704002362
RP1-202O8.2	0.1256	1.14743955797944
RN7SL311P	0.29215922219868	0.547087754959281
RPL7AP66	0.21962812973483	0.773449745308051
IL6RP1	0.1256	1.14743955797944
RP11-15I11.3	0.353040884940893	0.37712357805514
CCDC78	0.1255	1.14792385353143
FAM173A	0.1255	1.14792385353143
HAGHL	0.219560168065211	0.773679516389976
METRN	0.1255	1.14792385353143
NARFL	0.292067274057432	0.547355460866117
MIR562	0.1255	1.14792385353143
PRG3	0.219444233452333	0.774071573126463
AC010649.1	0.291891373265478	0.547867703249104
RP11-168E14.1	0.352777033752963	0.377833793872912
AP000462.1	0.1254	1.14840841846977
PDHX	0.531300346604515	-0.0785390021525468
RAC1P7	0.219356283056356	0.774369074863336
RPL15	0.1254	1.14840841846977
RP11-709D24.5	0.1254	1.14840841846977
SUB1P3	0.1254	1.14840841846977
RP11-540B6.6	0.219224357462391	0.774815456023812
RP11-90D11.1	0.651800384583095	-0.390185705687658
CTD-2135J3.3	0.625139421366349	-0.319007062504923
ACTA2-AS1	0.291527578445757	0.548927570110239
STAMBPL1	0.625095446168361	-0.318891081250084
FPR3	0.451545328434763	0.121758026092275
AC098784.2	0.352345277263623	0.378996376622141
LILRP2	0.352345277263623	0.378996376622141
RNU6-1184P	0.35233728177308	0.379017910759097
GAPDHP69	0.493165854458086	0.0171315003939201
RP11-340A13.2	0.404879647878596	0.240736567195749
CTA-714B7.4	0.1252	1.14937835816148
RP11-15F12.3	0.218948513038646	0.77574929773929
LRG_375	0.291307702455815	0.549568447999386
WRAP53	0.291307702455815	0.549568447999386
RP5-891H21.5	0.29127172274837	0.549673340413213
VPS26AP1	0.1251	1.14986373374521
GS1-18A18.2	0.291203761078752	0.54987148703128
WBP1L	0.595967874118997	-0.24292402747947
FASTKD2	0.218808591954138	0.776223244248192
ADIPOR1P2	0.291159785880763	0.549999711053552
SERPINA13P	0.351973486953358	0.379997900123768
KDELR2	0.351957495972272	0.380040984946866
GIPC3	0.291083828720602	0.550221210212709
LINC01078	0.351829568123578	0.380385688937696
RBPMS	0.737372122123123	-0.635264755799539
RBPMS-AS1	0.218696655086531	0.776602527028996
AC092301.3	0.290963896362452	0.550571000702614
MGAT4C	0.971024342270959	-1.89606601754515
RP11-202H2.1	0.801635877365166	-0.847478896020753
C1ORF109	0.125	1.15034938037601
CDCA8	0.290915923419192	0.550710935760342
CLU	0.404283983833118	0.242273859395646
RP11-401O9.4	0.564153817247073	-0.161509200540488
RNU1-58P	0.1249	1.15083529847144
RP11-213G21.2	0.404068105588448	0.242831140043762
CTC-458G6.2	0.40395217097557	0.243130451508821
RP1-15D23.2	0.717739195093967	-0.576138441531324
LINC00900	0.218356846738439	0.777754606234788
RP11-845C23.2	0.290592106052187	0.551655779709606
RP11-418J17.1	0.717639251462175	-0.575842717274785
RNU7-95P	0.1247	1.15180795073121
NANP	0.290452184967678	0.552064197988772
RNU6ATAC17P	0.290452184967678	0.552064197988772
RP11-506B6.5	0.290416205260233	0.552169234715274
AC010145.4	0.594928460348364	-0.240241453434987
AC130710.1	0.450142119844408	0.125302289529071
RP11-279O17.1	0.218152961729585	0.778446349491681
CLPSL1	0.218096993295781	0.778636304962889
CLPSL2	0.218096993295781	0.778636304962889
RP3-510O8.3	0.29028827741154	0.552542747984533
FHAD1	0.849125093447296	-1.03268825195317
CPB1	0.736364690314663	-0.632177926434945
HMGB1P30	0.403444457326068	0.24444148628052
NCCRP1	0.290208322506107	0.552776232926026
PAK4	0.290208322506107	0.552776232926026
SNORA33	0.403384491146993	0.244596360609505
EMILIN2	0.696371246616908	-0.513992110298484
PSAPL1	0.449754338553056	0.126282034109195
LINC01049	0.350758172390772	0.383274364564589
PTGS1	0.563030450825734	-0.15865702492925
RP11-542K23.10	0.350662226504252	0.383533207672618
AL645730.1	0.1245	1.15278169388419
AL645730.2	0.1245	1.15278169388419
RP11-196O2.1	0.491150990841166	0.0221829957467413
CTB-118N6.1	0.217817151126764	0.779586504118863
IGF2BP2	0.622988634410193	-0.31333951597403
MIR4529	0.350550289636645	0.38383522378114
RP11-619L19.1	0.491111013388449	0.0222832291302968
LSP1P2	0.1244	1.15326897559975
RP11-803B1.3	0.1244	1.15326897559975
RP11-279L11.1	0.449418527950236	0.127130570629871
HS1BP3	0.695923499146481	-0.512711703567407
GPR137C	0.562706633458729	-0.157835108153227
CTD-2533G20.1	0.217629257098996	0.780224890114905
IL20RB	0.449206647450838	0.127666003830692
IL20RB-AS1	0.350310424920345	0.384482519110318
PSMD12	0.528342015103482	-0.0711027622332433
CACNA1C-IT1	0.217577286410464	0.780401521106075
RP11-72K17.1	0.35015451285475	0.384903347460891
CAPZA1	0.402508984932498	0.246858196110202
MRPL53P1	0.289488728357207	0.554878956102052
ST7L	0.448962784989266	0.12828230245451
MXD1	0.448898821064919	0.128443962609578
G6PC2	0.402361068357446	0.247240457123655
MFHAS1	0.81339724395441	-0.890485013249578
RNU6-682P	0.40234507737636	0.247281784801673
DBX2	0.217333423948893	0.781230653470315
LRG_345	0.402181169820221	0.247705417866919
NOP10	0.402181169820221	0.247705417866919
NUTM1	0.52773835556746	-0.0695858636149704
MARK2P12	0.349726754110682	0.386058278209941
AC021613.1	0.217241475807645	0.781543416596939
SCARNA20	0.527658400662027	-0.0693849619740103
CTC-458G6.4	0.289176904226016	0.555790898059216
LDHBP3	0.289176904226016	0.555790898059216
STK33P1	0.448475060066123	0.129515046129687
RP5-1121H13.1	0.1241	1.15473246638581
RP5-1121H13.3	0.217145529921124	0.781869859650747
DPH6	0.672544684797774	-0.446950735596727
RGL4	0.527434526926813	-0.0688224522515292
AC091948.1	0.349462902922752	0.386770922165738
PGBD4P3	0.349462902922752	0.386770922165738
SPINK7	0.401853354707945	0.248552817460147
RP11-6N17.1	0.217029595308246	0.782264422875327
RP11-6N17.2	0.124	1.15522084661195
ZCCHC2	0.621549446112393	-0.30955272978155
FGF2	0.448167233680204	0.130293190474344
RP11-170N16.3	0.124	1.15522084661195
UBN2	0.349350966055145	0.387073315296923
RP11-429E11.3	0.448039305831511	0.130616598317855
CTD-2228K2.5	0.288805113915751	0.556878817974728
CTD-2228K2.7	0.1239	1.15570950253144
EXOC3	0.448007323869338	0.130697452412071
ORAI2	0.288749145481948	0.557042647926871
PRKRIP1	0.349187058499007	0.387516169115802
RP11-514P8.2	0.216877680987923	0.782781621173979
RP11-3J11.1	0.526990777201658	-0.0677075418078633
MICU3	0.836720089869314	-0.981066761338114
RP11-216P16.6	0.216717771177056	0.783326266743408
AC016768.1	0.812429789598666	-0.886885738155374
ATP6V1G1	0.489132129478974	0.0272450818034135
GPR84	0.1238	1.15619843457254
ZNF385A	0.216665800488524	0.783503326588467
MATR3	0.348879232113088	0.388348075707949
BCKDHA	0.348863241132002	0.388391298974225
CTC-435M10.3	0.447547583163096	0.13185982470685
EXOSC5	0.288469303312932	0.557862022118176
TMEM91	0.348863241132002	0.388391298974225
RNU6-1287P	0.1238	1.15619843457254
RP11-67L3.2	0.1237	1.15668764316448
TTC22	0.288381352916955	0.558119617067133
NUAK2	0.28836935968114	0.558154746520254
HSPBP1	0.348727317792765	0.388758726045291
PPP6R1	0.488888267017402	0.0278565863910009
SMO	0.1237	1.15668764316448
UFD1L	0.447295725210981	0.1324966780136
BTN2A1	0.488660395536917	0.0284280017271839
BTN3A3	0.34854741925554	0.389245107302902
AMIGO2	0.348459468859563	0.389482927206021
SLC5A6	0.216369967338421	0.784511673999545
RP11-79C6.1	0.348271574831795	0.38999107082815
VAV1	0.693292982757725	-0.505206173842798
RP3-402G11.25	0.1235	1.15766689172283
RP3-402G11.26	0.1235	1.15766689172283
SELO	0.400454143862861	0.252171782487588
TRABD	0.216198064291739	0.785097972167775
ENPP4	0.216190068801196	0.78512524841761
BRAP	0.287893627993811	0.559548771131484
MLLT1	0.40042615964596	0.252244195327998
HDHD1P3	0.1235	1.15766689172283
PHOSPHO1	0.287829664069465	0.55973628590913
CDNF	0.348119660511472	0.390401983980493
EIF3LP1	0.1235	1.15766689172283
RPL7AP64	0.348031710115495	0.390639911197005
TRMT11	0.287701736220771	0.560111374525346
RP11-68D16.1	0.287677749749142	0.560181712413115
GLRX5	0.487928808152202	0.0302626093713869
TANC1	0.783318208530389	-0.783448844020176
TAOK1	0.670485845982866	-0.441255126939812
CTD-2588J1.1	0.59089073762398	-0.229836881166967
RP11-592N21.1	0.347819829616096	0.391213190342223
RP11-592N21.2	0.400034380609336	0.253258114171746
PIK3C2A	0.347767858927565	0.391353825612485
NWD1	0.399934436977545	0.253516808582433
HMBS	0.287473864740286	0.560779696418217
RP11-550A9.1	0.399882466289013	0.253651336380182
MINOS1P4	0.446144374572741	0.13540869587088
SLC7A11	0.445976469271331	0.135833460506678
RNU6-755P	0.347543985192352	0.391959727621883
RN7SL586P	0.1231	1.15962872644702
AC011752.1	0.559044698789882	-0.148547626392275
ATP6V1G3	0.215666364170608	0.786913117092957
SERPINF1	0.445836548186823	0.136187449755416
SMYD4	0.590279082597415	-0.228262938500241
RP11-290K4.2	0.39949068725239	0.254665616945697
LHX5	0.287162040609096	0.561694648309187
FBLN5	0.797058459029108	-0.83116029439687
LRG_364	0.797058459029108	-0.83116029439687
BZRAP1	0.524460204444693	-0.0613511055100153
KRBOX1	0.855889278446956	-1.06203137249349
KRBOX1-AS1	0.123	1.16011988299752
ZNF662	0.215510452105013	0.787445869335962
CTB-108O6.2	0.399238829300275	0.255317792761063
DPYSL3	0.589779364438457	-0.226977457388661
MAGI1-IT1	0.749721157267301	-0.673612529191778
LIPJ	0.215454483671209	0.7876371682511
RP11-91K8.4	0.215422501709036	0.787746494859132
MIR1261	0.215322558077244	0.788088201212957
RP11-351C8.1	0.286778257063016	0.562821388911151
RP11-326C3.10	0.215234607681268	0.788388978940582
RP11-326C3.11	0.28669030666704	0.563079700913719
RP11-326C3.13	0.28669030666704	0.563079700913719
RP11-326C3.14	0.215234607681268	0.788388978940582
RNU6-248P	0.215230609935996	0.788402652350083
RP11-1E4.1	0.398755102122403	0.256570689308125
PHACTR1	0.964991744656014	-1.81180384574544
KCNH2	0.398599190056808	0.256974601214828
LRG_288	0.398599190056808	0.256974601214828
CTD-2515C13.1	0.286498414894	0.563643421208644
C2ORF80	0.557537548822464	-0.14472892296478
CRYGA	0.444641222350594	0.139212229704235
TTC30B	0.1227	1.16159503452815
RP11-536P6.3	0.557489575879204	-0.144607407669403
AC017053.1	0.398407298283768	0.257471781127977
RUFY4	0.444405355379566	0.139809242253972
ATP5H	0.346280697686505	0.395381452132382
KCTD2	0.444389364398479	0.139849719482458
RN7SL573P	0.346280697686505	0.395381452132382
RP11-236B18.2	0.2862585501777	0.564348323572114
A1CF	0.588580040856957	-0.223893828112952
MYRFL	0.822088342175013	-0.923352924520106
CTC-471J1.8	0.48559812265882	0.036107997609546
ZNF836	0.444241447823428	0.140224144717213
JAKMIP3	0.617167917294646	-0.298051096539889
